name,date,vpdmax
wg_rg001,2000-06-09T07:00:00Z,44.97700119018555
wg_rg001,2000-06-10T07:00:00Z,39.696998596191406
wg_rg001,2000-06-11T07:00:00Z,45.09299850463867
wg_rg001,2000-06-12T07:00:00Z,54.97700119018555
wg_rg001,2000-06-13T07:00:00Z,58.391998291015625
wg_rg001,2000-06-14T07:00:00Z,62.880001068115234
wg_rg001,2000-06-15T07:00:00Z,64.26100158691406
wg_rg001,2000-06-16T07:00:00Z,61.529998779296875
wg_rg001,2000-06-17T07:00:00Z,59.62099838256836
wg_rg001,2000-06-18T07:00:00Z,53.78900146484375
wg_rg001,2000-06-19T07:00:00Z,36.15999984741211
wg_rg001,2000-06-20T07:00:00Z,32.768001556396484
wg_rg001,2000-06-21T07:00:00Z,29.190000534057617
wg_rg001,2000-06-22T07:00:00Z,41.45399856567383
wg_rg001,2000-06-23T07:00:00Z,39.47100067138672
wg_rg001,2000-06-24T07:00:00Z,26.652999877929688
wg_rg001,2000-06-25T07:00:00Z,36.89899826049805
wg_rg001,2000-06-26T07:00:00Z,47.27899932861328
wg_rg001,2000-06-27T07:00:00Z,57.643001556396484
wg_rg001,2000-06-28T07:00:00Z,39.224998474121094
wg_rg001,2000-06-29T07:00:00Z,25.36400032043457
wg_rg001,2000-06-30T07:00:00Z,18.722000122070313
wg_rg001,2000-07-01T07:00:00Z,26.93199920654297
wg_rg001,2000-07-02T07:00:00Z,21.562000274658203
wg_rg001,2000-07-03T07:00:00Z,29.023000717163086
wg_rg001,2000-07-04T07:00:00Z,38.52799987792969
wg_rg001,2000-07-05T07:00:00Z,46.93600082397461
wg_rg001,2000-07-06T07:00:00Z,49.00299835205078
wg_rg001,2000-07-07T07:00:00Z,45.75400161743164
wg_rg001,2000-07-08T07:00:00Z,39.749000549316406
wg_rg001,2000-07-09T07:00:00Z,35.2239990234375
wg_rg001,2000-07-10T07:00:00Z,40.27199935913086
wg_rg001,2000-07-11T07:00:00Z,44.380001068115234
wg_rg001,2000-07-12T07:00:00Z,43.814998626708984
wg_rg001,2000-07-13T07:00:00Z,48.375999450683594
wg_rg001,2000-07-14T07:00:00Z,33.93899917602539
wg_rg001,2000-07-15T07:00:00Z,38.7400016784668
wg_rg001,2000-07-16T07:00:00Z,45.380001068115234
wg_rg001,2000-07-17T07:00:00Z,47.74800109863281
wg_rg001,2000-07-18T07:00:00Z,51.665000915527344
wg_rg001,2000-07-19T07:00:00Z,61.37900161743164
wg_rg001,2000-07-20T07:00:00Z,67.37200164794922
wg_rg001,2000-07-21T07:00:00Z,60.92399978637695
wg_rg001,2000-07-22T07:00:00Z,48.66299819946289
wg_rg001,2000-07-23T07:00:00Z,47.4379997253418
wg_rg001,2000-07-24T07:00:00Z,51.37099838256836
wg_rg001,2000-07-25T07:00:00Z,59.9379997253418
wg_rg001,2000-07-26T07:00:00Z,58.827999114990234
wg_rg001,2000-07-27T07:00:00Z,55.667999267578125
wg_rg001,2000-07-28T07:00:00Z,57.819000244140625
wg_rg001,2000-07-29T07:00:00Z,56.69300079345703
wg_rg001,2000-07-30T07:00:00Z,46.75699996948242
wg_rg001,2000-07-31T07:00:00Z,43.35499954223633
wg_rg001,2000-08-01T07:00:00Z,42.74599838256836
wg_rg001,2000-08-02T07:00:00Z,47.987998962402344
wg_rg001,2000-08-03T07:00:00Z,52.94200134277344
wg_rg001,2000-08-04T07:00:00Z,54.202999114990234
wg_rg001,2000-08-05T07:00:00Z,54.95899963378906
wg_rg001,2000-08-06T07:00:00Z,45.88800048828125
wg_rg001,2000-08-07T07:00:00Z,38.04499816894531
wg_rg001,2000-08-08T07:00:00Z,23.305999755859375
wg_rg001,2000-08-09T07:00:00Z,32.79899978637695
wg_rg001,2000-08-10T07:00:00Z,38.28099822998047
wg_rg001,2000-08-11T07:00:00Z,36.986000061035156
wg_rg001,2000-08-12T07:00:00Z,28.61400032043457
wg_rg001,2000-08-13T07:00:00Z,38.266998291015625
wg_rg001,2000-08-14T07:00:00Z,43.08300018310547
wg_rg001,2000-08-15T07:00:00Z,42.41899871826172
wg_rg001,2000-08-16T07:00:00Z,48.33399963378906
wg_rg001,2000-08-17T07:00:00Z,50.50899887084961
wg_rg001,2000-08-18T07:00:00Z,31.959999084472656
wg_rg001,2000-08-19T07:00:00Z,30.547000885009766
wg_rg001,2000-08-20T07:00:00Z,44.85300064086914
wg_rg001,2000-08-21T07:00:00Z,45.3849983215332
wg_rg001,2000-08-22T07:00:00Z,43.952999114990234
wg_rg001,2000-08-23T07:00:00Z,35.9010009765625
wg_rg001,2000-08-24T07:00:00Z,34.472999572753906
wg_rg001,2000-08-25T07:00:00Z,33.89799880981445
wg_rg001,2000-08-26T07:00:00Z,37.597999572753906
wg_rg001,2000-08-27T07:00:00Z,36.49300003051758
wg_rg001,2000-08-28T07:00:00Z,28.881999969482422
wg_rg001,2000-08-29T07:00:00Z,16.57200050354004
wg_rg001,2000-08-30T07:00:00Z,20.773000717163086
wg_rg001,2000-08-31T07:00:00Z,18.801000595092773
wg_rg001,2000-09-01T07:00:00Z,33.0620002746582
wg_rg001,2000-09-02T07:00:00Z,36.5260009765625
wg_rg001,2000-09-03T07:00:00Z,41.24800109863281
wg_rg001,2000-09-04T07:00:00Z,44.94499969482422
wg_rg001,2000-09-05T07:00:00Z,52.137001037597656
wg_rg001,2000-09-06T07:00:00Z,50.803001403808594
wg_rg001,2000-09-07T07:00:00Z,51.016998291015625
wg_rg001,2000-09-08T07:00:00Z,57.39799880981445
wg_rg001,2000-09-09T07:00:00Z,51.44499969482422
wg_rg001,2000-09-10T07:00:00Z,46.95899963378906
wg_rg001,2000-09-11T07:00:00Z,32.11000061035156
wg_rg001,2000-09-12T07:00:00Z,42.45100021362305
wg_rg001,2000-09-13T07:00:00Z,51.70600128173828
wg_rg001,2000-09-14T07:00:00Z,59.209999084472656
wg_rg001,2000-09-15T07:00:00Z,57.74599838256836
wg_rg001,2000-09-16T07:00:00Z,44.02000045776367
wg_rg001,2000-09-17T07:00:00Z,46.4739990234375
wg_rg001,2000-09-18T07:00:00Z,45.90299987792969
wg_rg001,2000-09-19T07:00:00Z,42.68299865722656
wg_rg001,2000-09-20T07:00:00Z,41.78799819946289
wg_rg001,2000-09-21T07:00:00Z,43.86600112915039
wg_rg001,2000-09-22T07:00:00Z,36.56700134277344
wg_rg001,2000-09-23T07:00:00Z,41.779998779296875
wg_rg001,2000-09-24T07:00:00Z,33.21900177001953
wg_rg001,2000-09-25T07:00:00Z,36.64500045776367
wg_rg001,2000-09-26T07:00:00Z,36.981998443603516
wg_rg001,2000-09-27T07:00:00Z,38.387001037597656
wg_rg001,2000-09-28T07:00:00Z,40.266998291015625
wg_rg001,2000-09-29T07:00:00Z,43.084999084472656
wg_rg001,2000-09-30T07:00:00Z,49.74100112915039
wg_rg001,2000-10-01T07:00:00Z,49.51499938964844
wg_rg001,2000-10-02T07:00:00Z,48.60900115966797
wg_rg001,2000-10-03T07:00:00Z,45.07699966430664
wg_rg001,2000-10-04T07:00:00Z,42.9010009765625
wg_rg001,2000-10-05T07:00:00Z,35.292999267578125
wg_rg001,2000-10-06T07:00:00Z,40.99399948120117
wg_rg001,2000-10-07T07:00:00Z,48.257999420166016
wg_rg001,2000-10-08T07:00:00Z,40.564998626708984
wg_rg001,2000-10-09T07:00:00Z,17.388999938964844
wg_rg001,2000-10-10T07:00:00Z,13.819999694824219
wg_rg001,2000-10-11T07:00:00Z,8.855999946594238
wg_rg001,2000-10-12T07:00:00Z,5.15500020980835
wg_rg001,2000-10-13T07:00:00Z,12.350000381469727
wg_rg001,2000-10-14T07:00:00Z,21.648000717163086
wg_rg001,2000-10-15T07:00:00Z,22.702999114990234
wg_rg001,2000-10-16T07:00:00Z,22.836999893188477
wg_rg001,2000-10-17T07:00:00Z,23.858999252319336
wg_rg001,2000-10-18T07:00:00Z,28.079999923706055
wg_rg001,2000-10-19T07:00:00Z,23.17099952697754
wg_rg001,2000-10-20T07:00:00Z,18.58799934387207
wg_rg001,2000-10-21T07:00:00Z,15.652999877929688
wg_rg001,2000-10-22T07:00:00Z,6.756999969482422
wg_rg001,2000-10-23T07:00:00Z,6.050000190734863
wg_rg001,2000-10-24T07:00:00Z,11.220999717712402
wg_rg001,2000-10-25T07:00:00Z,15.326000213623047
wg_rg001,2000-10-26T07:00:00Z,16.791000366210938
wg_rg001,2000-10-27T07:00:00Z,20.176000595092773
wg_rg001,2000-10-28T07:00:00Z,10.935999870300293
wg_rg001,2000-10-29T07:00:00Z,11.800000190734863
wg_rg001,2000-10-30T07:00:00Z,14.73799991607666
wg_rg001,2000-10-31T07:00:00Z,18.117000579833984
wg_rg001,2000-11-01T07:00:00Z,11.192000389099121
wg_rg001,2000-11-02T07:00:00Z,14.300999641418457
wg_rg001,2000-11-03T07:00:00Z,14.402999877929688
wg_rg001,2000-11-04T07:00:00Z,16.86400032043457
wg_rg001,2000-11-05T07:00:00Z,7.140999794006348
wg_rg001,2000-11-06T07:00:00Z,8.567999839782715
wg_rg001,2000-11-07T07:00:00Z,7.626999855041504
wg_rg001,2000-11-08T07:00:00Z,5.940000057220459
wg_rg001,2000-11-09T07:00:00Z,8.864999771118164
wg_rg001,2000-11-10T07:00:00Z,13.552000045776367
wg_rg001,2000-11-11T07:00:00Z,10.949999809265137
wg_rg001,2000-11-12T07:00:00Z,7.460000038146973
wg_rg001,2000-11-13T07:00:00Z,10.229999542236328
wg_rg001,2000-11-14T07:00:00Z,13.60200023651123
wg_rg001,2000-11-15T07:00:00Z,13.447999954223633
wg_rg001,2000-11-16T07:00:00Z,11.79800033569336
wg_rg001,2000-11-17T07:00:00Z,13.071000099182129
wg_rg001,2000-11-18T07:00:00Z,14.423999786376953
wg_rg001,2000-11-19T07:00:00Z,12.276000022888184
wg_rg001,2000-11-20T07:00:00Z,16.424999237060547
wg_rg001,2000-11-21T07:00:00Z,20.290000915527344
wg_rg001,2000-11-22T07:00:00Z,17.027000427246094
wg_rg001,2000-11-23T07:00:00Z,20.040000915527344
wg_rg001,2000-11-24T07:00:00Z,13.449999809265137
wg_rg001,2000-11-25T07:00:00Z,17.165000915527344
wg_rg001,2000-11-26T07:00:00Z,19.607999801635742
wg_rg001,2000-11-27T07:00:00Z,24.483999252319336
wg_rg001,2000-11-28T07:00:00Z,25.364999771118164
wg_rg001,2000-11-29T07:00:00Z,23.524999618530273
wg_rg001,2000-11-30T07:00:00Z,24.816999435424805
wg_rg001,2000-12-01T07:00:00Z,22.961999893188477
wg_rg001,2000-12-02T07:00:00Z,21.023000717163086
wg_rg001,2000-12-03T07:00:00Z,11.810999870300293
wg_rg001,2000-12-04T07:00:00Z,16.7810001373291
wg_rg001,2000-12-05T07:00:00Z,20.924999237060547
wg_rg001,2000-12-06T07:00:00Z,21.583999633789063
wg_rg001,2000-12-07T07:00:00Z,20.191999435424805
wg_rg001,2000-12-08T07:00:00Z,25.523000717163086
wg_rg001,2000-12-09T07:00:00Z,22.416000366210938
wg_rg001,2000-12-10T07:00:00Z,17.908000946044922
wg_rg001,2000-12-11T07:00:00Z,13.28499984741211
wg_rg001,2000-12-12T07:00:00Z,18.898000717163086
wg_rg001,2000-12-13T07:00:00Z,16.41200065612793
wg_rg001,2000-12-14T07:00:00Z,10.241000175476074
wg_rg001,2000-12-15T07:00:00Z,16.243000030517578
wg_rg001,2000-12-16T07:00:00Z,14.819000244140625
wg_rg001,2000-12-17T07:00:00Z,20.56100082397461
wg_rg001,2000-12-18T07:00:00Z,22.454999923706055
wg_rg001,2000-12-19T07:00:00Z,16.610000610351563
wg_rg001,2000-12-20T07:00:00Z,17.17799949645996
wg_rg001,2000-12-21T07:00:00Z,20.724000930786133
wg_rg001,2000-12-22T07:00:00Z,22.26099967956543
wg_rg001,2000-12-23T07:00:00Z,23.222999572753906
wg_rg001,2000-12-24T07:00:00Z,23.334999084472656
wg_rg001,2000-12-25T07:00:00Z,22.756000518798828
wg_rg001,2000-12-26T07:00:00Z,15.041999816894531
wg_rg001,2000-12-27T07:00:00Z,8.597999572753906
wg_rg001,2000-12-28T07:00:00Z,12.479999542236328
wg_rg001,2000-12-29T07:00:00Z,19.60700035095215
wg_rg001,2000-12-30T07:00:00Z,17.229000091552734
wg_rg001,2000-12-31T07:00:00Z,19.875999450683594
wg_rg001,2001-01-01T07:00:00Z,20.868999481201172
wg_rg001,2001-01-02T07:00:00Z,18.69099998474121
wg_rg001,2001-01-03T07:00:00Z,17.04599952697754
wg_rg001,2001-01-04T07:00:00Z,16.639999389648438
wg_rg001,2001-01-05T07:00:00Z,17.940000534057617
wg_rg001,2001-01-06T07:00:00Z,18.68199920654297
wg_rg001,2001-01-07T07:00:00Z,8.819999694824219
wg_rg001,2001-01-08T07:00:00Z,10.704999923706055
wg_rg001,2001-01-09T07:00:00Z,12.491000175476074
wg_rg001,2001-01-10T07:00:00Z,5.449999809265137
wg_rg001,2001-01-11T07:00:00Z,8.239999771118164
wg_rg001,2001-01-12T07:00:00Z,14.97700023651123
wg_rg001,2001-01-13T07:00:00Z,9.982000350952148
wg_rg001,2001-01-14T07:00:00Z,6.679999828338623
wg_rg001,2001-01-15T07:00:00Z,11.901000022888184
wg_rg001,2001-01-16T07:00:00Z,13.975000381469727
wg_rg001,2001-01-17T07:00:00Z,3.7809998989105225
wg_rg001,2001-01-18T07:00:00Z,5.447000026702881
wg_rg001,2001-01-19T07:00:00Z,7.156000137329102
wg_rg001,2001-01-20T07:00:00Z,11.430999755859375
wg_rg001,2001-01-21T07:00:00Z,14.579999923706055
wg_rg001,2001-01-22T07:00:00Z,16.19700050354004
wg_rg001,2001-01-23T07:00:00Z,9.82800006866455
wg_rg001,2001-01-24T07:00:00Z,13.885000228881836
wg_rg001,2001-01-25T07:00:00Z,16.288999557495117
wg_rg001,2001-01-26T07:00:00Z,14.758000373840332
wg_rg001,2001-01-27T07:00:00Z,17.402000427246094
wg_rg001,2001-01-28T07:00:00Z,4.315000057220459
wg_rg001,2001-01-29T07:00:00Z,4.585999965667725
wg_rg001,2001-01-30T07:00:00Z,6.420000076293945
wg_rg001,2001-01-31T07:00:00Z,9.75
wg_rg001,2001-02-01T07:00:00Z,10.689000129699707
wg_rg001,2001-02-02T07:00:00Z,14.663999557495117
wg_rg001,2001-02-03T07:00:00Z,16.090999603271484
wg_rg001,2001-02-04T07:00:00Z,22.340999603271484
wg_rg001,2001-02-05T07:00:00Z,26.83799934387207
wg_rg001,2001-02-06T07:00:00Z,29.170000076293945
wg_rg001,2001-02-07T07:00:00Z,26.259000778198242
wg_rg001,2001-02-08T07:00:00Z,16.642000198364258
wg_rg001,2001-02-09T07:00:00Z,8.451000213623047
wg_rg001,2001-02-10T07:00:00Z,11.930999755859375
wg_rg001,2001-02-11T07:00:00Z,18.343000411987305
wg_rg001,2001-02-12T07:00:00Z,20.417999267578125
wg_rg001,2001-02-13T07:00:00Z,23.027999877929688
wg_rg001,2001-02-14T07:00:00Z,16.85099983215332
wg_rg001,2001-02-15T07:00:00Z,11.593000411987305
wg_rg001,2001-02-16T07:00:00Z,8.048999786376953
wg_rg001,2001-02-17T07:00:00Z,13.92199993133545
wg_rg001,2001-02-18T07:00:00Z,16.611000061035156
wg_rg001,2001-02-19T07:00:00Z,24.93400001525879
wg_rg001,2001-02-20T07:00:00Z,22.709999084472656
wg_rg001,2001-02-21T07:00:00Z,24.77400016784668
wg_rg001,2001-02-22T07:00:00Z,23.466999053955078
wg_rg001,2001-02-23T07:00:00Z,26.406999588012695
wg_rg001,2001-02-24T07:00:00Z,14.769000053405762
wg_rg001,2001-02-25T07:00:00Z,11.60200023651123
wg_rg001,2001-02-26T07:00:00Z,11.272000312805176
wg_rg001,2001-02-27T07:00:00Z,14.640000343322754
wg_rg001,2001-02-28T07:00:00Z,11.654000282287598
wg_rg001,2001-03-01T07:00:00Z,12.583000183105469
wg_rg001,2001-03-02T07:00:00Z,11.743000030517578
wg_rg001,2001-03-03T07:00:00Z,12.265000343322754
wg_rg001,2001-03-04T07:00:00Z,12.46399974822998
wg_rg001,2001-03-05T07:00:00Z,19.934999465942383
wg_rg001,2001-03-06T07:00:00Z,21.909000396728516
wg_rg001,2001-03-07T07:00:00Z,22.4060001373291
wg_rg001,2001-03-08T07:00:00Z,7.590000152587891
wg_rg001,2001-03-09T07:00:00Z,10.128999710083008
wg_rg001,2001-03-10T07:00:00Z,19.434999465942383
wg_rg001,2001-03-11T07:00:00Z,11.473999977111816
wg_rg001,2001-03-12T07:00:00Z,11.560999870300293
wg_rg001,2001-03-13T07:00:00Z,15.57699966430664
wg_rg001,2001-03-14T07:00:00Z,18.031999588012695
wg_rg001,2001-03-15T07:00:00Z,16.195999145507813
wg_rg001,2001-03-16T07:00:00Z,21.104000091552734
wg_rg001,2001-03-17T07:00:00Z,22.450000762939453
wg_rg001,2001-03-18T07:00:00Z,18.731000900268555
wg_rg001,2001-03-19T07:00:00Z,23.10099983215332
wg_rg001,2001-03-20T07:00:00Z,27.488000869750977
wg_rg001,2001-03-21T07:00:00Z,33.73400115966797
wg_rg001,2001-03-22T07:00:00Z,35.49300003051758
wg_rg001,2001-03-23T07:00:00Z,32.3129997253418
wg_rg001,2001-03-24T07:00:00Z,29.631999969482422
wg_rg001,2001-03-25T07:00:00Z,33.0989990234375
wg_rg001,2001-03-26T07:00:00Z,35.41699981689453
wg_rg001,2001-03-27T07:00:00Z,28.38599967956543
wg_rg001,2001-03-28T07:00:00Z,27.242000579833984
wg_rg001,2001-03-29T07:00:00Z,25.597000122070313
wg_rg001,2001-03-30T07:00:00Z,27.983999252319336
wg_rg001,2001-03-31T07:00:00Z,24.833999633789063
wg_rg001,2001-04-01T07:00:00Z,29.82699966430664
wg_rg001,2001-04-02T07:00:00Z,30.923999786376953
wg_rg001,2001-04-03T07:00:00Z,27.863000869750977
wg_rg001,2001-04-04T07:00:00Z,25.030000686645508
wg_rg001,2001-04-05T07:00:00Z,30.07200050354004
wg_rg001,2001-04-06T07:00:00Z,21.308000564575195
wg_rg001,2001-04-07T07:00:00Z,11.418999671936035
wg_rg001,2001-04-08T07:00:00Z,22.892000198364258
wg_rg001,2001-04-09T07:00:00Z,23.437000274658203
wg_rg001,2001-04-10T07:00:00Z,23.878999710083008
