lev_timestamp,site_no,station_nm,y,x,name,agency_cd,site_tp_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,timestamp_quarter,baseline_value,relative_to_baseline,ObjectId
12/17/03,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,231.42,null,null,1,null,D,2,null,T,A,4,229.51428571428573,Greater,7646
5/11/23,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.99,null,null,1,USGS,m,2,S,V,A,2,67.93083333333333,Greater,7654
10/11/04,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,232.02,null,null,1,null,D,2,null,T,A,3,230.07142857142858,Greater,7662
4/9/00,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.71,null,null,1,null,D,2,null,T,A,1,66.30153846153846,Greater,7663
10/23/18,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.97,null,null,1,USGS,m,2,S,V,A,4,67.55125000000001,Greater,7664
11/28/04,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,232.08,null,null,1,null,D,2,null,T,A,4,229.85999999999999,Greater,7665
4/18/16,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,239.63,null,null,1,USGS,m,2,S,V,A,2,238.3642857142857,Greater,7671
7/20/95,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,65.74,null,null,1,null,D,2,null,T,A,3,null,null,7672
1/16/13,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,237.82,null,null,1,USDA,m,1,A,T,A,1,234.75875000000002,Greater,7673
1/12/05,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,232.24,null,null,1,null,D,2,null,T,A,4,230.19571428571427,Greater,7681
7/27/05,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,232.74,null,null,1,null,D,2,null,T,A,3,230.37785714285715,Greater,7682
10/22/19,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,68.24,null,null,1,USGS,m,2,S,V,A,4,67.5975,Greater,7683
2/19/01,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.45,null,null,1,null,D,2,null,T,A,1,66.31214285714286,Greater,7684
9/7/95,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,65.8,null,null,1,null,D,2,null,T,A,3,null,null,7692
3/20/13,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,237.83,null,null,1,USDA,m,1,A,T,A,1,235.35625,Greater,7693
6/27/16,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,239.72,null,null,1,USGS,m,2,S,V,A,2,238.53375,Greater,7697
9/20/05,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,232.75,null,null,1,null,D,2,null,T,A,3,230.70428571428573,Greater,7703
4/8/01,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.47,null,null,1,null,D,2,null,T,A,1,66.32266666666666,Greater,7704
11/6/05,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,231.84,null,null,1,null,D,2,null,T,A,4,230.45428571428573,Greater,7705
1/7/20,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,68.18,null,null,1,USGS,m,2,S,V,A,4,67.66222222222223,Greater,7707
7/18/96,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.09,null,null,1,USGS,D,1,S,S,A,3,null,null,7708
2/19/14,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,238.33,null,null,1,USGS,m,2,S,S,A,1,236.32999999999998,Greater,7709
4/24/17,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,240.04,null,null,1,USGS,m,2,S,V,A,2,238.70111111111112,Greater,7720
8/20/06,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,233.57,null,null,1,null,D,2,null,T,A,3,231.01071428571427,Greater,7724
12/19/05,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,232.13,null,null,1,null,D,2,null,T,A,4,230.6957142857143,Greater,7725
2/18/02,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.97,null,null,1,null,D,2,null,T,A,1,66.363125,Greater,7726
10/18/21,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,68.07,null,null,1,USGS,m,2,S,V,A,4,67.68888888888888,Greater,7727
4/7/14,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,238.69,null,null,1,USGS,m,1,S,S,A,1,237.04142857142855,Greater,7728
10/8/96,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.1,null,null,1,null,D,2,null,T,A,3,65.9325,Greater,7729
6/26/17,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,240.34,null,null,1,USGS,m,2,S,V,A,2,238.865,Greater,7742
10/9/06,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,233.55,null,null,1,null,D,2,null,T,A,3,231.31785714285712,Greater,7744
1/19/16,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,239.5,null,null,1,USGS,m,2,S,V,A,1,237.9485714285714,Greater,7746
11/26/06,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,233.6,null,null,1,null,D,2,null,T,A,4,230.9892857142857,Greater,7747
11/30/23,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,68.54,null,null,1,USGS,m,2,S,V,A,4,68.00714285714285,Greater,7748
4/7/02,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67,null,null,1,null,D,2,null,T,A,1,66.40058823529411,Greater,7750
7/17/97,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.38,null,null,1,null,D,2,null,T,A,3,66.022,Greater,7752
4/17/18,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,240.82,null,null,1,USGS,m,2,S,V,A,2,239.04272727272726,Greater,7759
11/15/07,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,233.31,null,null,1,null,D,2,null,T,A,4,231.32999999999998,Greater,7765
1/17/17,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,240.04,null,null,1,USGS,m,2,S,V,A,1,238.20999999999998,Greater,7767
8/9/07,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,233.79,null,null,1,null,D,2,null,T,A,3,231.585,Greater,7769
2/17/03,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.23,null,null,1,null,D,2,null,T,A,1,66.528125,Greater,7770
4/13/95,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.78,null,null,1,null,D,2,null,T,A,1,null,null,7773
9/7/97,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.38,null,null,1,null,D,2,null,T,A,3,66.08166666666666,Greater,7775
6/20/18,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,240.93,null,null,1,USGS,m,2,S,V,A,2,239.20000000000002,Greater,7778
2/5/19,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,241.22,null,null,1,USGS,m,2,S,V,A,1,238.8075,Greater,7787
1/2/08,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,233.42,null,null,1,null,D,2,null,T,A,4,231.5969230769231,Greater,7788
4/6/03,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.28,null,null,1,null,D,2,null,T,A,1,66.65066666666665,Greater,7790
9/27/07,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,233.45,null,null,1,null,D,2,null,T,A,3,231.81571428571428,Greater,7792
4/16/19,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,241.46,null,null,1,USGS,m,2,S,V,A,2,239.6091666666667,Greater,7795
1/31/96,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.73,null,null,1,null,D,2,null,T,A,1,null,null,7796
7/19/98,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.57,null,null,1,null,D,2,null,T,A,3,66.15142857142857,Greater,7799
12/10/10,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,234.87,null,null,1,USGS,m,2,S,T,A,4,232.76777777777775,Greater,7807
2/8/04,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.5,null,null,1,null,D,2,null,T,A,1,66.734,Greater,7808
4/6/20,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,242.13,null,null,1,USGS,m,2,S,V,A,1,239.985,Greater,7811
9/27/11,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,236.75,null,null,1,USDA,m,1,A,T,A,3,233.5775,Greater,7812
6/25/19,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,241.58,null,null,1,USGS,m,2,S,V,A,2,239.97083333333333,Greater,7816
2/22/96,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.99,null,null,1,null,D,2,null,T,A,1,null,null,7818
9/7/98,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.5,null,null,1,null,D,2,null,T,A,3,66.195,Greater,7820
1/5/12,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,236.93,null,null,1,USDA,m,1,A,T,A,4,233.5425,Greater,7830
9/27/12,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,237.45,null,null,1,USDA,m,1,A,T,A,3,234.76,Greater,7831
3/28/04,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.55,null,null,1,null,D,2,null,T,A,1,66.82333333333334,Greater,7832
2/2/97,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,226.89,null,null,1,null,D,2,null,T,A,1,226.0975,Greater,7834
6/23/20,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,242.38,null,null,1,USGS,m,2,S,V,A,2,240.33833333333337,Greater,7835
7/18/99,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.77,null,null,1,null,D,2,null,T,A,3,66.25888888888888,Greater,7836
2/8/21,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,242.76,null,null,1,USGS,m,2,S,V,A,1,240.3814285714286,Greater,7840
3/6/05,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.83,null,null,1,null,D,2,null,T,A,1,66.96142857142857,Greater,7849
12/12/13,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,238.19,null,null,1,USDA,m,1,A,T,A,4,235.344,Greater,7852
9/9/13,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,238.04,null,null,1,USDA,m,1,A,T,A,3,235.505,Greater,7853
9/6/99,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.71,null,null,1,null,D,2,null,T,A,3,66.304,Greater,7855
2/23/97,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,226.81,null,null,1,null,D,2,null,T,A,1,226.24,Greater,7857
4/5/21,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,242.82,null,null,1,USGS,m,2,S,V,A,1,241.41166666666666,Greater,7860
6/28/21,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,243.08,null,null,1,USGS,m,2,S,V,A,2,240.5492307692308,Greater,7861
1/13/15,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,238.98,null,null,1,USGS,m,2,S,V,A,4,237.2425,Greater,7870
2/5/06,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.65,null,null,1,null,D,2,null,T,A,1,67.04571428571428,Greater,7872
10/6/14,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,238.85,null,null,1,USGS,m,2,S,V,A,3,237.7725,Greater,7873
7/16/00,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.87,null,null,1,null,D,2,null,T,A,3,66.35545454545455,Greater,7876
4/10/97,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,226.96,null,null,1,null,D,2,null,T,A,1,226.36,Greater,7878
1/31/22,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,243.34,null,null,1,USGS,m,2,S,V,P,1,241.68714285714285,Greater,7885
4/22/22,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,243.55,null,null,1,USGS,m,2,S,V,P,2,241.06166666666664,Greater,7886
10/18/16,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,239.8,null,null,1,USGS,m,2,S,V,A,4,237.754,Greater,7887
9/4/00,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.88,null,null,1,null,D,2,null,T,A,3,66.39916666666666,Greater,7889
3/26/06,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.7,null,null,1,null,D,2,null,T,A,1,67.11999999999999,Greater,7895
10/6/15,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,239.42,null,null,1,USGS,m,2,S,V,A,3,238.102,Greater,7897
2/22/98,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,227.89,null,null,1,null,D,2,null,T,A,1,226.57857142857142,Greater,7898
7/5/22,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,243.72,null,null,1,USGS,m,2,S,V,P,2,241.26615384615386,Greater,7906
3/3/23,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,243.22,null,null,1,USGS,m,2,S,V,P,1,242.21857142857144,Greater,7907
11/29/16,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,239.76,null,null,1,USGS,m,2,S,V,A,4,238.08833333333334,Greater,7908
7/15/01,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.69,null,null,1,null,D,2,null,T,A,3,66.42153846153846,Greater,7913
1/15/07,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.19,null,null,1,null,D,2,null,T,A,1,67.15428571428572,Greater,7917
4/9/98,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,227.95,null,null,1,null,D,2,null,T,A,1,226.75,Greater,7918
10/5/20,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,242.57,null,null,1,USGS,m,2,S,V,A,3,null,null,7919
10/16/17,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,240.65,null,null,1,USGS,m,2,S,V,A,4,238.45428571428573,Greater,7927
3/14/24,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,244.02,null,null,1,USGS,m,2,S,V,P,1,242.78714285714287,Greater,7928
5/11/23,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,242.99,null,null,1,USGS,m,2,S,V,P,2,241.71749999999997,Greater,7929
8/31/01,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.76,null,null,1,null,D,2,null,T,A,3,66.44571428571429,Greater,7930
3/2/07,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.13,null,null,1,null,D,2,null,T,A,1,67.19,Less,7938
7/28/23,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,242.97,null,null,1,USGS,m,2,S,V,P,3,null,null,7941
2/21/99,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,228.85,null,null,1,null,D,2,null,T,A,1,226.98333333333332,Greater,7943
5/31/95,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.47,null,null,1,null,D,2,null,T,A,2,null,null,7944
7/20/95,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.88,null,null,1,null,D,2,null,T,A,3,null,null,7945
9/3/01,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,66.76,null,null,1,USGS,D,1,S,S,A,3,66.46666666666667,Greater,7951
1/9/18,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,240.44,null,null,1,USGS,m,2,S,V,A,4,239.25,Greater,7954
12/2/90,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.3,null,null,1,AZ014,D,1,A,V,A,4,null,null,7956
2/21/08,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.45,null,null,1,null,D,2,null,T,A,1,67.30384615384615,Greater,7962
9/7/95,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.86,null,null,1,null,D,2,null,T,A,3,null,null,7964
4/11/99,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,229.08,null,null,1,null,D,2,null,T,A,1,227.19299999999998,Greater,7966
4/14/96,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,226.15,null,null,1,null,D,2,null,T,A,2,null,null,7967
7/14/02,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.05,null,null,1,null,D,2,null,T,A,3,66.503125,Greater,7973
10/24/18,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,241.18,null,null,1,USGS,m,2,S,V,A,4,239.49125,Greater,7975
10/26/95,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.8,null,null,1,null,D,2,null,T,A,4,null,null,7977
5/30/96,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,226.27,null,null,1,null,D,2,null,T,A,2,null,null,7987
2/21/00,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,229.79,null,null,1,null,D,2,null,T,A,1,227.4290909090909,Greater,7988
9/2/02,3.13721E+14,D-21-21 10ADA1 [MW-1],31.6225361,-110.1899472,MW-1,USGS,GW,67.1,null,null,1,null,D,2,null,T,A,3,66.58812499999999,Greater,7989
12/13/95,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,225.82,null,null,1,null,D,2,null,T,A,4,null,null,7990
10/22/19,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,242.01,null,null,1,USGS,m,2,S,V,A,4,240.12625,Greater,7991
5/28/97,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,227.12,null,null,1,null,D,2,null,T,A,2,226.2525,Greater,7998
4/9/00,3.13729E+14,D-21-20 10BBD1 [TW-9W],31.62460278,-110.3062167,TW-9W,USGS,GW,229.8,null,null,1,null,D,2,null,T,A,1,227.62666666666667,Greater,7999
5/15/08,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,103.46,null,null,1,USGS,m,2,S,V,A,2,103.2975,Greater,8002
6/9/09,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,103.14,null,null,1,USGS,m,2,S,V,A,2,103.27166666666666,Less,8005
5/18/10,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,103.68,null,null,1,USGS,m,2,S,T,A,2,103.33000000000001,Greater,8008
6/27/11,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,103.86,null,null,1,USDA,m,1,A,T,A,2,103.4157142857143,Greater,8011
6/20/12,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.03,null,null,1,USDA,m,1,A,T,A,2,103.51714285714286,Greater,8014
6/12/13,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.26,null,null,1,USDA,m,1,A,T,A,2,103.61,Greater,8017
6/30/14,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.52,null,null,1,USGS,m,2,S,V,A,2,103.85000000000001,Greater,8020
7/9/15,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,103.98,null,null,1,USGS,m,2,S,V,A,2,103.92428571428572,Greater,8023
4/18/16,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.05,null,null,1,USGS,m,2,S,V,A,2,103.94,Greater,8026
6/27/16,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.09,null,null,1,USGS,m,2,S,V,A,2,104.05875,Greater,8031
4/24/17,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.45,null,null,1,USGS,m,2,S,V,A,2,104.10222222222222,Greater,8034
6/26/17,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.54,null,null,1,USGS,m,2,S,V,A,2,104.19777777777777,Greater,8037
4/16/18,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.5,null,null,1,USGS,m,2,S,V,A,2,104.228,Greater,8040
6/20/18,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.78,null,null,1,USGS,m,2,S,V,A,2,104.2781818181818,Greater,8043
4/16/19,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,105.26,null,null,1,USGS,m,2,S,V,A,2,104.40545454545455,Greater,8046
6/25/19,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,105.22,null,null,1,USGS,m,2,S,V,A,2,104.51363636363637,Greater,8049
6/23/20,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.94,null,null,1,USGS,m,2,S,V,A,2,104.57545454545453,Greater,8052
6/28/21,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,105.27,null,null,1,USGS,m,2,S,V,A,2,104.64363636363636,Greater,8055
4/22/22,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,105.09,null,null,1,USGS,m,2,S,V,A,2,104.68083333333333,Greater,8058
1/12/05,3.13729E+14,D-21-20 09ABC1 [MW-2],31.6248222,-110.3156639,MW-2,USGS,GW,248.93,null,null,1,null,D,2,null,T,A,4,246.86571428571432,Greater,8061
7/5/22,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,105.24,null,null,1,USGS,m,2,S,V,A,2,104.72384615384614,Greater,8063
5/11/23,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,104.75,null,null,1,USGS,m,2,S,V,A,2,104.84416666666665,Less,8066
7/20/95,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,100.57,null,null,1,null,D,2,null,T,A,3,null,null,8069
9/7/95,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,100.77,null,null,1,null,D,2,null,T,A,3,null,null,8072
7/18/96,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,101.32,null,null,1,null,D,2,null,V,A,3,null,null,8075
10/8/96,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,101.76,null,null,1,null,D,2,null,T,A,3,101.10499999999999,Greater,8078
8/7/97,3.13841E+14,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,MW-7,USGS,GW,102.04,null,null,1,null,D,2,null,T,A,3,101.292,Greater,8081
