system:index,NDVI,day,month,name,year,.geo
LC08_035038_20161119_00000000000000000020_0,0.38125882,19,11,D-22-22 17ACC2 [COT-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000002c_0,0.28915524,19,11,D-20-21 10AAC2 [FBK-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000002e_0,0.23477414,19,11,D-20-21 15DDB [BOQ-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000001d_0,0.37934026,19,11,D-22-22 06AAA1 [LSPLED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000018_0,0.3433929,19,11,D-22-22 17ACC3 [COTBLM],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000034_0,0.21699391,19,11,D-20-21 15DBD1 [BOQ-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000038_0,0.3612395,19,11,D-19-21 05AAA2 [STD-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000019_0,0.62206334,19,11,D-22-22 28CAA1 [HUN-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000000b_0,0.38090703,19,11,D-23-22 22CBB2 [KOL-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000000d_0,0.31022447,19,11,D-23-22 22CBB3 [KOL-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000012_0,0.308287,19,11,D-22-22 28CCD [HUN-SO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000002_0,0.44229612,19,11,D-23-22 33DCD2 [PALO DEEP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000000a_0,0.25836334,19,11,D-23-22 33ABD02 [ULLRICH],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000036_0,0.35941586,19,11,D-19-21 08DAC1 [SUM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000005_0,0.2712548,19,11,D-24-22 08DBA2 [PLS-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000006_0,0.23218168,19,11,D-24-22 04ADD [PAL-SA],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000013_0,0.25708148,19,11,D-22-22 28CAA2 [HUN-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000029_0,0.20610379,19,11,D-21-21 13BAB1 [MOSLNS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000031_0,0.20610379,19,11,D-21-21 13BAB2 [MOSLND],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000001_0,0.24399611,19,11,D-24-22 04CBC2 [PALUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000008_0,0.24399611,19,11,D-24-22 04CBC1 [PALUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000001a_0,0.29976586,19,11,D-22-22 06AAA4 [LSP-4],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000001f_0,0.29976586,19,11,D-22-22 06AAA6 [LSP-1],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000022_0,0.29976586,19,11,D-22-22 06AAA5 [LSP-5],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000021_0,0.4901301,19,11,D-22-22 05BBD2 [LSPUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000023_0,0.23369451,19,11,D-21-22 19CDB1 [CLRSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000026_0,0.26807097,19,11,D-21-21 13BAC1 [MOSWAS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000002d_0,0.2510311,19,11,D-20-21 03CBA [FBK-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000000_0,0.46991903,19,11,D-24-22 04CBA3 [PAL-US],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000003_0,0.46991903,19,11,D-24-22 04CBA4 [PAL-UD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000007_0,0.43223286,19,11,D-24-22 04CBA1 [PAL-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000009_0,0.43223286,19,11,D-24-22 04CBA2 [PAL-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000002b_0,0.22158186,19,11,D-20-21 14BCC1 [BOQSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000032_0,0.26628172,19,11,D-20-21 14BCC2 [BOQSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000037_0,0.2905736,19,11,D-19-21 05AAA1 [STD-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000033_0,0.18747216,19,11,D-21-21 02DDC [CHB-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000002a_0,0.2329419,19,11,D-22-22 06AAB [LSPUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000002f_0,0.39910516,19,11,D-20-21 03CAB [FBK-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000004_0,0.29992002,19,11,D-24-22 08DBA1 [PLS-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_0000000000000000000c_0,0.46761575,19,11,D-23-22 22CBB1 [KOL-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000015_0,0.26247403,19,11,D-23-22 04DCA1 [HERUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000014_0,0.51182216,19,11,D-23-22 04DCD4 [HERUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161119_00000000000000000016_0,0.51182216,19,11,D-23-22 04DCD3 [HERUES],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000027_0,0.2525879,5,12,D-22-22 06AAA3 [LSP-3],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000028_0,0.2525879,5,12,D-22-22 06AAA7 [LSP-2],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000000e_0,0.2667975,5,12,D-23-22 09ACD1 [HERSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000000f_0,0.2667975,5,12,D-23-22 09ACD2 [HERSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000001c_0,0.20037054,5,12,D-22-22 17BDD2 [COTUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000024_0,0.21984687,5,12,D-21-22 19CDB2 [CLRSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000010_0,0.36198202,5,12,D-23-22 04DCD1 [HER-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000017_0,0.36198202,5,12,D-23-22 04DCD2 [HER-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000001e_0,0.28386563,5,12,D-22-22 06ABD [LSP-6],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000035_0,0.2597806,5,12,D-19-21 21ACC2 [CONLID],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000025_0,0.26016593,5,12,D-21-21 13BAB4 [MOSLNW],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000030_0,0.21698442,5,12,D-19-21 28ACD [TOM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000011_0,0.22256254,5,12,D-22-22 33BBC [HUN-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000001b_0,0.32138243,5,12,D-22-22 17ACC1 [COT-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000020_0,0.32138243,5,12,D-22-22 17ACC2 [COT-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000002c_0,0.25578848,5,12,D-20-21 10AAC2 [FBK-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000002e_0,0.1991789,5,12,D-20-21 15DDB [BOQ-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000001d_0,0.34148872,5,12,D-22-22 06AAA1 [LSPLED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000018_0,0.30410323,5,12,D-22-22 17ACC3 [COTBLM],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000034_0,0.18313465,5,12,D-20-21 15DBD1 [BOQ-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000038_0,0.3294755,5,12,D-19-21 05AAA2 [STD-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000019_0,0.46553832,5,12,D-22-22 28CAA1 [HUN-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000000b_0,0.31126666,5,12,D-23-22 22CBB2 [KOL-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000000d_0,0.2641109,5,12,D-23-22 22CBB3 [KOL-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000012_0,0.26329464,5,12,D-22-22 28CCD [HUN-SO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000002_0,0.33102563,5,12,D-23-22 33DCD2 [PALO DEEP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000000a_0,0.26022002,5,12,D-23-22 33ABD02 [ULLRICH],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000036_0,0.33716223,5,12,D-19-21 08DAC1 [SUM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000005_0,0.27803117,5,12,D-24-22 08DBA2 [PLS-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000006_0,0.19754732,5,12,D-24-22 04ADD [PAL-SA],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000013_0,0.24503079,5,12,D-22-22 28CAA2 [HUN-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000029_0,0.21117271,5,12,D-21-21 13BAB1 [MOSLNS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000031_0,0.21117271,5,12,D-21-21 13BAB2 [MOSLND],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000001_0,0.23974109,5,12,D-24-22 04CBC2 [PALUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000008_0,0.23974109,5,12,D-24-22 04CBC1 [PALUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000001a_0,0.27699307,5,12,D-22-22 06AAA4 [LSP-4],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000001f_0,0.27699307,5,12,D-22-22 06AAA6 [LSP-1],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000022_0,0.27699307,5,12,D-22-22 06AAA5 [LSP-5],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000021_0,0.3862514,5,12,D-22-22 05BBD2 [LSPUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000023_0,0.2263492,5,12,D-21-22 19CDB1 [CLRSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000026_0,0.2112816,5,12,D-21-21 13BAC1 [MOSWAS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000002d_0,0.21727622,5,12,D-20-21 03CBA [FBK-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000000_0,0.3713406,5,12,D-24-22 04CBA3 [PAL-US],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000003_0,0.3713406,5,12,D-24-22 04CBA4 [PAL-UD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000007_0,0.35389727,5,12,D-24-22 04CBA1 [PAL-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000009_0,0.35389727,5,12,D-24-22 04CBA2 [PAL-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000002b_0,0.1939942,5,12,D-20-21 14BCC1 [BOQSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000032_0,0.22605652,5,12,D-20-21 14BCC2 [BOQSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000037_0,0.23719071,5,12,D-19-21 05AAA1 [STD-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000033_0,0.15047933,5,12,D-21-21 02DDC [CHB-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000002a_0,0.22076355,5,12,D-22-22 06AAB [LSPUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000002f_0,0.32882264,5,12,D-20-21 03CAB [FBK-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000004_0,0.2713858,5,12,D-24-22 08DBA1 [PLS-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_0000000000000000000c_0,0.38575983,5,12,D-23-22 22CBB1 [KOL-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000015_0,0.23897709,5,12,D-23-22 04DCA1 [HERUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000014_0,0.36198202,5,12,D-23-22 04DCD4 [HERUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161205_00000000000000000016_0,0.36198202,5,12,D-23-22 04DCD3 [HERUES],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000027_0,0.022151226,21,12,D-22-22 06AAA3 [LSP-3],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000028_0,0.022151226,21,12,D-22-22 06AAA7 [LSP-2],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000000e_0,0.05162545,21,12,D-23-22 09ACD1 [HERSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000000f_0,0.05162545,21,12,D-23-22 09ACD2 [HERSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000001c_0,-0.013479455,21,12,D-22-22 17BDD2 [COTUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000024_0,0.08681425,21,12,D-21-22 19CDB2 [CLRSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000010_0,0.041445576,21,12,D-23-22 04DCD1 [HER-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000017_0,0.041445576,21,12,D-23-22 04DCD2 [HER-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000001e_0,-0.006911559,21,12,D-22-22 06ABD [LSP-6],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000035_0,-0.012031965,21,12,D-19-21 21ACC2 [CONLID],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000025_0,-0.022404203,21,12,D-21-21 13BAB4 [MOSLNW],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000030_0,-0.02518363,21,12,D-19-21 28ACD [TOM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000011_0,0.013924288,21,12,D-22-22 33BBC [HUN-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000001b_0,-0.005531212,21,12,D-22-22 17ACC1 [COT-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000020_0,-0.005531212,21,12,D-22-22 17ACC2 [COT-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000002c_0,-0.014980471,21,12,D-20-21 10AAC2 [FBK-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000002e_0,-0.029598417,21,12,D-20-21 15DDB [BOQ-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000001d_0,0.05777146,21,12,D-22-22 06AAA1 [LSPLED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000018_0,8.4350974E-4,21,12,D-22-22 17ACC3 [COTBLM],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000034_0,-0.015799882,21,12,D-20-21 15DBD1 [BOQ-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000038_0,-0.016813457,21,12,D-19-21 05AAA2 [STD-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000019_0,-0.007850779,21,12,D-22-22 28CAA1 [HUN-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000000b_0,-0.025347048,21,12,D-23-22 22CBB2 [KOL-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000000d_0,-0.021101035,21,12,D-23-22 22CBB3 [KOL-UP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000012_0,-0.00649114,21,12,D-22-22 28CCD [HUN-SO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000002_0,-0.026899068,21,12,D-23-22 33DCD2 [PALO DEEP],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000000a_0,-0.027332522,21,12,D-23-22 33ABD02 [ULLRICH],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000036_0,0.018135566,21,12,D-19-21 08DAC1 [SUM-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000005_0,-0.02665615,21,12,D-24-22 08DBA2 [PLS-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000006_0,-0.021758342,21,12,D-24-22 04ADD [PAL-SA],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000013_0,-0.007328928,21,12,D-22-22 28CAA2 [HUN-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000029_0,-0.018132746,21,12,D-21-21 13BAB1 [MOSLNS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000031_0,-0.018132746,21,12,D-21-21 13BAB2 [MOSLND],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000001_0,-0.017091779,21,12,D-24-22 04CBC2 [PALUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000008_0,-0.017091779,21,12,D-24-22 04CBC1 [PALUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000001a_0,0.027950726,21,12,D-22-22 06AAA4 [LSP-4],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000001f_0,0.027950726,21,12,D-22-22 06AAA6 [LSP-1],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000022_0,0.027950726,21,12,D-22-22 06AAA5 [LSP-5],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000021_0,0.27959272,21,12,D-22-22 05BBD2 [LSPUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000023_0,0.11619019,21,12,D-21-22 19CDB1 [CLRSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000026_0,-0.017743766,21,12,D-21-21 13BAC1 [MOSWAS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000002d_0,-0.022041172,21,12,D-20-21 03CBA [FBK-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000000_0,-0.02030982,21,12,D-24-22 04CBA3 [PAL-US],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000003_0,-0.02030982,21,12,D-24-22 04CBA4 [PAL-UD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000007_0,-0.016059838,21,12,D-24-22 04CBA1 [PAL-LS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000009_0,-0.016059838,21,12,D-24-22 04CBA2 [PAL-LD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000002b_0,-0.015620058,21,12,D-20-21 14BCC1 [BOQSUS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000032_0,-0.018898103,21,12,D-20-21 14BCC2 [BOQSUD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000037_0,-0.002036223,21,12,D-19-21 05AAA1 [STD-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000033_0,3.3718714E-4,21,12,D-21-21 02DDC [CHB-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000002a_0,0.046743654,21,12,D-22-22 06AAB [LSPUWD],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000002f_0,-0.020934494,21,12,D-20-21 03CAB [FBK-LO],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000004_0,-0.025330255,21,12,D-24-22 08DBA1 [PLS-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_0000000000000000000c_0,-0.020392153,21,12,D-23-22 22CBB1 [KOL-LI],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000015_0,0.03817705,21,12,D-23-22 04DCA1 [HERUWS],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000014_0,0.041445576,21,12,D-23-22 04DCD4 [HERUED],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20161221_00000000000000000016_0,0.041445576,21,12,D-23-22 04DCD3 [HERUES],2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000027_0,0.22118278,6,1,D-22-22 06AAA3 [LSP-3],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000028_0,0.22118278,6,1,D-22-22 06AAA7 [LSP-2],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_0000000000000000000e_0,0.21644433,6,1,D-23-22 09ACD1 [HERSUS],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_0000000000000000000f_0,0.21644433,6,1,D-23-22 09ACD2 [HERSUD],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_0000000000000000001c_0,0.14274354,6,1,D-22-22 17BDD2 [COTUWD],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000024_0,0.18500857,6,1,D-21-22 19CDB2 [CLRSUD],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000010_0,0.28102466,6,1,D-23-22 04DCD1 [HER-LS],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000017_0,0.28102466,6,1,D-23-22 04DCD2 [HER-LD],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_0000000000000000001e_0,0.19008853,6,1,D-22-22 06ABD [LSP-6],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000035_0,0.1790449,6,1,D-19-21 21ACC2 [CONLID],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000025_0,0.15636589,6,1,D-21-21 13BAB4 [MOSLNW],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000030_0,0.18888032,6,1,D-19-21 28ACD [TOM-LI],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000011_0,0.18904668,6,1,D-22-22 33BBC [HUN-UP],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_0000000000000000001b_0,0.26069924,6,1,D-22-22 17ACC1 [COT-LS],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_00000000000000000020_0,0.26069924,6,1,D-22-22 17ACC2 [COT-LD],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
LC08_035038_20170106_0000000000000000002c_0,0.19051981,6,1,D-20-21 10AAC2 [FBK-UP],2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
