system:index,EVI,day,month,name,year,.geo
20131016_00000000000000000019_0,0.11127661091612068,16,10,D-21-21 16AAD1 [MW-5],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131016_0000000000000000001a_0,0.13193931422187782,16,10,D-21-21 10ADA1 [MW-1],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131016_0000000000000000001b_0,0.11256062257979622,16,10,D-21-20 10BBD1 [TW-9W],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131016_0000000000000000001c_0,0.11000730832639331,16,10,D-21-20 09ABC1 [MW-2],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131016_0000000000000000001d_0,0.10376229888425008,16,10,D-20-21 33CDD1 [MW-7],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131016_0000000000000000001e_0,0.0963104805386669,16,10,D-20-20 35CCB1 [TW-6],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131016_0000000000000000001f_0,0.1540077987391807,16,10,D-20-19 13DDC1 [RAIN],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000000_0,0.1371718138262615,17,11,D-24-21 17BCB3 [Baumkirchner 3],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000001_0,0.156613750432262,17,11,D-23-22 33BCC [PALO FH],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000002_0,0.14112411662472468,17,11,D-23-22 29DBD1 [3-CAN S],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000003_0,0.1377563605058914,17,11,D-23-22 29ACB1 [3-CAN N],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000004_0,0.11207174250920764,17,11,D-23-23 32BCB [FOUDY],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000005_0,0.12206255852173203,17,11,D-23-22 17ACC [HOLDER],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000006_0,0.09840036980861555,17,11,D-23-21 06CCC2 [RAMBO],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000007_0,0.13333582766647478,17,11,D-22-21 35ADD1 PZ1 [RANCH DEEP],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000008_0,0.13333582766647478,17,11,D-22-21 35ADD1 PZ2 [RANCH SHALLOW],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000009_0,0.1800301588592335,17,11,D-22-20 26DDC [ANTELOPE 2],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000000a_0,0.13800790021471532,17,11,D-22-20 26ABB1 [ANTELOPE 3],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000000b_0,0.1188605047621415,17,11,D-22-21 11BDA1 [SB RANCH],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000000c_0,0.11968258628563976,17,11,D-21-21 27CBD [BELLA VISTA],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000000d_0,0.11092703982743049,17,11,D-22-22 23BCA [MISTY RAY],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000000e_0,0.09377065857422859,17,11,D-21-21 20ACC1 [MW-4],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000000f_0,0.12336002855901942,17,11,D-21-21 19CDD1 [MW-3],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000010_0,0.11672736055855287,17,11,D-21-20 20DCD1 [TW-1] UNSURV,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000011_0,0.11071119907881523,17,11,D-21-23 17DDA,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000012_0,0.12396478153182736,17,11,D-21-20 14DAD1 [MW-6],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000013_0,0.1078055800538847,17,11,D-21-22 13CAD,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000014_0,0.11894482429248882,17,11,D-21-20 15ACD1 [TW-4],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000015_0,0.11127258573255992,17,11,D-21-21 17BCC1 [TW-9],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000016_0,0.1205733415136514,17,11,D-21-20 13CBD1 [TW-8],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000017_0,0.12502079285481016,17,11,D-21-20 13CBA1 [CASING-8],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000018_0,0.12323237388426438,17,11,D-21-20 11BCD1 [TW-7],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_00000000000000000019_0,0.09793071066841068,17,11,D-21-21 16AAD1 [MW-5],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000001a_0,0.11194456745881504,17,11,D-21-21 10ADA1 [MW-1],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000001b_0,0.09173538914237478,17,11,D-21-20 10BBD1 [TW-9W],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000001c_0,0.10093567459119723,17,11,D-21-20 09ABC1 [MW-2],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000001d_0,0.09404517791997097,17,11,D-20-21 33CDD1 [MW-7],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000001e_0,0.09088783351154475,17,11,D-20-20 35CCB1 [TW-6],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131117_0000000000000000001f_0,0.11951650142604917,17,11,D-20-19 13DDC1 [RAIN],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000000_0,0.09290838527578502,19,12,D-24-21 17BCB3 [Baumkirchner 3],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000001_0,0.12098891926714875,19,12,D-23-22 33BCC [PALO FH],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000002_0,0.128271125354176,19,12,D-23-22 29DBD1 [3-CAN S],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000003_0,0.12430797069611119,19,12,D-23-22 29ACB1 [3-CAN N],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000004_0,0.11957665471410919,19,12,D-23-23 32BCB [FOUDY],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000005_0,0.08733835500107022,19,12,D-23-22 17ACC [HOLDER],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000006_0,0.06723076400684581,19,12,D-23-21 06CCC2 [RAMBO],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000007_0,0.10063168041825624,19,12,D-22-21 35ADD1 PZ1 [RANCH DEEP],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000008_0,0.10063168041825624,19,12,D-22-21 35ADD1 PZ2 [RANCH SHALLOW],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000009_0,0.1763110307414105,19,12,D-22-20 26DDC [ANTELOPE 2],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000000a_0,0.128430264175578,19,12,D-22-20 26ABB1 [ANTELOPE 3],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000000b_0,0.09797658920617382,19,12,D-22-21 11BDA1 [SB RANCH],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000000c_0,0.11343988603572114,19,12,D-21-21 27CBD [BELLA VISTA],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000000d_0,0.09075064111964343,19,12,D-22-22 23BCA [MISTY RAY],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000000e_0,0.0947258995247794,19,12,D-21-21 20ACC1 [MW-4],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000000f_0,0.11180709847558318,19,12,D-21-21 19CDD1 [MW-3],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000010_0,0.10311451592356628,19,12,D-21-20 20DCD1 [TW-1] UNSURV,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000011_0,0.0858762910853352,19,12,D-21-23 17DDA,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000012_0,0.11670586974731059,19,12,D-21-20 14DAD1 [MW-6],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000013_0,0.09127576543306871,19,12,D-21-22 13CAD,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000014_0,0.11157252172737356,19,12,D-21-20 15ACD1 [TW-4],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000015_0,0.09556578249106112,19,12,D-21-21 17BCC1 [TW-9],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000016_0,0.11443625448434971,19,12,D-21-20 13CBD1 [TW-8],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000017_0,0.11733095396640081,19,12,D-21-20 13CBA1 [CASING-8],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000018_0,0.11497324901579425,19,12,D-21-20 11BCD1 [TW-7],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_00000000000000000019_0,0.09446912474660818,19,12,D-21-21 16AAD1 [MW-5],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000001a_0,0.10012896028569579,19,12,D-21-21 10ADA1 [MW-1],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000001b_0,0.08508552149029996,19,12,D-21-20 10BBD1 [TW-9W],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000001c_0,0.09820228450163555,19,12,D-21-20 09ABC1 [MW-2],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000001d_0,0.08837380359225444,19,12,D-20-21 33CDD1 [MW-7],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000001e_0,0.08394053486994038,19,12,D-20-20 35CCB1 [TW-6],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20131219_0000000000000000001f_0,0.11115193826933686,19,12,D-20-19 13DDC1 [RAIN],2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000000_0,0.1186431819369675,1,1,D-24-21 17BCB3 [Baumkirchner 3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000001_0,0.10822326703578833,1,1,D-23-22 33BCC [PALO FH],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000002_0,0.11554927121114977,1,1,D-23-22 29DBD1 [3-CAN S],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000003_0,0.11372398286116861,1,1,D-23-22 29ACB1 [3-CAN N],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000004_0,0.10386243232171191,1,1,D-23-23 32BCB [FOUDY],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000005_0,0.10390551077097673,1,1,D-23-22 17ACC [HOLDER],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000006_0,0.07259332830539644,1,1,D-23-21 06CCC2 [RAMBO],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000007_0,0.10063168041825624,1,1,D-22-21 35ADD1 PZ1 [RANCH DEEP],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000008_0,0.10063168041825624,1,1,D-22-21 35ADD1 PZ2 [RANCH SHALLOW],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000009_0,0.15637278824592343,1,1,D-22-20 26DDC [ANTELOPE 2],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000a_0,0.08545493986158473,1,1,D-22-20 26ABB1 [ANTELOPE 3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000b_0,0.07974213776114152,1,1,D-22-21 11BDA1 [SB RANCH],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000c_0,0.10889660093409445,1,1,D-21-21 27CBD [BELLA VISTA],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000d_0,0.09524028499060862,1,1,D-22-22 23BCA [MISTY RAY],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000e_0,0.07966497631143049,1,1,D-21-21 20ACC1 [MW-4],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000000f_0,0.09620104523281153,1,1,D-21-21 19CDD1 [MW-3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000010_0,0.08659226488677882,1,1,D-21-20 20DCD1 [TW-1] UNSURV,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000011_0,0.09493998631579229,1,1,D-21-23 17DDA,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000012_0,0.10292711022086515,1,1,D-21-20 14DAD1 [MW-6],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000013_0,0.09127576543306871,1,1,D-21-22 13CAD,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000014_0,0.09621884512384524,1,1,D-21-20 15ACD1 [TW-4],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000015_0,0.09144015337467196,1,1,D-21-21 17BCC1 [TW-9],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000016_0,0.090635598236732,1,1,D-21-20 13CBD1 [TW-8],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000017_0,0.09110960430841654,1,1,D-21-20 13CBA1 [CASING-8],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000018_0,0.10977387248573692,1,1,D-21-20 11BCD1 [TW-7],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_00000000000000000019_0,0.09243018787883735,1,1,D-21-21 16AAD1 [MW-5],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001a_0,0.09161127137422126,1,1,D-21-21 10ADA1 [MW-1],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001b_0,0.07944514834905647,1,1,D-21-20 10BBD1 [TW-9W],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001c_0,0.09674489156987771,1,1,D-21-20 09ABC1 [MW-2],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001d_0,0.08821945054489709,1,1,D-20-21 33CDD1 [MW-7],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001e_0,0.0788904610620178,1,1,D-20-20 35CCB1 [TW-6],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140101_0000000000000000001f_0,0.09792780460927886,1,1,D-20-19 13DDC1 [RAIN],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000000_0,0.12051859029284823,2,2,D-24-21 17BCB3 [Baumkirchner 3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000001_0,0.14673585133341374,2,2,D-23-22 33BCC [PALO FH],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000002_0,0.13388231013233978,2,2,D-23-22 29DBD1 [3-CAN S],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000003_0,0.1278671953969365,2,2,D-23-22 29ACB1 [3-CAN N],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000004_0,0.11101182702372853,2,2,D-23-23 32BCB [FOUDY],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000005_0,0.11786313020485496,2,2,D-23-22 17ACC [HOLDER],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000006_0,0.08654944045022306,2,2,D-23-21 06CCC2 [RAMBO],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000007_0,0.09495515980789535,2,2,D-22-21 35ADD1 PZ1 [RANCH DEEP],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000008_0,0.09495515980789535,2,2,D-22-21 35ADD1 PZ2 [RANCH SHALLOW],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000009_0,0.141255605381166,2,2,D-22-20 26DDC [ANTELOPE 2],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000000a_0,0.1057126113074598,2,2,D-22-20 26ABB1 [ANTELOPE 3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000000b_0,0.09892273433966664,2,2,D-22-21 11BDA1 [SB RANCH],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000000c_0,0.10024599621570163,2,2,D-21-21 27CBD [BELLA VISTA],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000000d_0,0.09075025301227829,2,2,D-22-22 23BCA [MISTY RAY],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000000e_0,0.08742999222025691,2,2,D-21-21 20ACC1 [MW-4],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000000f_0,0.10908910244581035,2,2,D-21-21 19CDD1 [MW-3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000010_0,0.0945106125154637,2,2,D-21-20 20DCD1 [TW-1] UNSURV,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000011_0,0.10507970679988812,2,2,D-21-23 17DDA,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000012_0,0.09989973042277595,2,2,D-21-20 14DAD1 [MW-6],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000013_0,0.12134946765296956,2,2,D-21-22 13CAD,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000014_0,0.09979869353756124,2,2,D-21-20 15ACD1 [TW-4],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000015_0,0.09018717133860346,2,2,D-21-21 17BCC1 [TW-9],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000016_0,0.09475590350448046,2,2,D-21-20 13CBD1 [TW-8],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000017_0,0.10745471180626623,2,2,D-21-20 13CBA1 [CASING-8],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000018_0,0.09948979591836742,2,2,D-21-20 11BCD1 [TW-7],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_00000000000000000019_0,0.09806053408492164,2,2,D-21-21 16AAD1 [MW-5],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000001a_0,0.11117846284108834,2,2,D-21-21 10ADA1 [MW-1],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000001b_0,0.08513321772032163,2,2,D-21-20 10BBD1 [TW-9W],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000001c_0,0.08986862969163856,2,2,D-21-20 09ABC1 [MW-2],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000001d_0,0.06848863195916252,2,2,D-20-21 33CDD1 [MW-7],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000001e_0,0.08605231083901878,2,2,D-20-20 35CCB1 [TW-6],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140202_0000000000000000001f_0,0.10463014005370845,2,2,D-20-19 13DDC1 [RAIN],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000000_0,0.11054632437742941,6,3,D-24-21 17BCB3 [Baumkirchner 3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000001_0,0.1586706033072438,6,3,D-23-22 33BCC [PALO FH],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000002_0,0.1348277503261499,6,3,D-23-22 29DBD1 [3-CAN S],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000003_0,0.12347804816537188,6,3,D-23-22 29ACB1 [3-CAN N],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000004_0,0.09700007652865995,6,3,D-23-23 32BCB [FOUDY],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000005_0,0.10257711002332082,6,3,D-23-22 17ACC [HOLDER],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000006_0,0.08934876591053931,6,3,D-23-21 06CCC2 [RAMBO],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000007_0,0.09484261709085912,6,3,D-22-21 35ADD1 PZ1 [RANCH DEEP],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000008_0,0.09484261709085912,6,3,D-22-21 35ADD1 PZ2 [RANCH SHALLOW],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000009_0,0.16743762757508807,6,3,D-22-20 26DDC [ANTELOPE 2],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000000a_0,0.13177358036845271,6,3,D-22-20 26ABB1 [ANTELOPE 3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000000b_0,0.10265429700881461,6,3,D-22-21 11BDA1 [SB RANCH],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000000c_0,0.08804804869828844,6,3,D-21-21 27CBD [BELLA VISTA],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000000d_0,0.0929087284325058,6,3,D-22-22 23BCA [MISTY RAY],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000000e_0,0.06930831234591692,6,3,D-21-21 20ACC1 [MW-4],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000000f_0,0.08844692283871994,6,3,D-21-21 19CDD1 [MW-3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000010_0,0.1062008732277349,6,3,D-21-20 20DCD1 [TW-1] UNSURV,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000011_0,0.11336775790530881,6,3,D-21-23 17DDA,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000012_0,0.10483421094463366,6,3,D-21-20 14DAD1 [MW-6],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000013_0,0.1022824767996863,6,3,D-21-22 13CAD,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000014_0,0.09560754711411622,6,3,D-21-20 15ACD1 [TW-4],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000015_0,0.07379696795844105,6,3,D-21-21 17BCC1 [TW-9],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000016_0,0.09408776462257654,6,3,D-21-20 13CBD1 [TW-8],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000017_0,0.09703190104524015,6,3,D-21-20 13CBA1 [CASING-8],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000018_0,0.08783461325951106,6,3,D-21-20 11BCD1 [TW-7],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_00000000000000000019_0,0.0923820521987872,6,3,D-21-21 16AAD1 [MW-5],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000001a_0,0.09732159930460751,6,3,D-21-21 10ADA1 [MW-1],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000001b_0,0.08052039946337107,6,3,D-21-20 10BBD1 [TW-9W],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000001c_0,0.09120004973105533,6,3,D-21-20 09ABC1 [MW-2],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000001d_0,0.0781581418103679,6,3,D-20-21 33CDD1 [MW-7],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000001e_0,0.08665831506420295,6,3,D-20-20 35CCB1 [TW-6],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140306_0000000000000000001f_0,0.10359591850126315,6,3,D-20-19 13DDC1 [RAIN],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000000_0,0.12219898638843205,7,4,D-24-21 17BCB3 [Baumkirchner 3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000001_0,0.19549534251777656,7,4,D-23-22 33BCC [PALO FH],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000002_0,0.13453529114159715,7,4,D-23-22 29DBD1 [3-CAN S],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000003_0,0.12965266856020596,7,4,D-23-22 29ACB1 [3-CAN N],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000004_0,0.10868973031871432,7,4,D-23-23 32BCB [FOUDY],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000005_0,0.11142884932740657,7,4,D-23-22 17ACC [HOLDER],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000006_0,0.09988084829007446,7,4,D-23-21 06CCC2 [RAMBO],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000007_0,0.14692773491531683,7,4,D-22-21 35ADD1 PZ1 [RANCH DEEP],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000008_0,0.14692773491531683,7,4,D-22-21 35ADD1 PZ2 [RANCH SHALLOW],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_00000000000000000009_0,0.20780314468806912,7,4,D-22-20 26DDC [ANTELOPE 2],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_0000000000000000000a_0,0.13764332089001208,7,4,D-22-20 26ABB1 [ANTELOPE 3],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_0000000000000000000b_0,0.11358676675977655,7,4,D-22-21 11BDA1 [SB RANCH],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_0000000000000000000c_0,0.11464792191049167,7,4,D-21-21 27CBD [BELLA VISTA],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_0000000000000000000d_0,0.10750616191355916,7,4,D-22-22 23BCA [MISTY RAY],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20140407_0000000000000000000e_0,0.09918662907446106,7,4,D-21-21 20ACC1 [MW-4],2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
