My Generated Report

site_no,station_nm,y,x,name,agency_cd,site_tp_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,lev_timestamp,ObjectId
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.75,null,null,"1","USGS","m","2","S","V","A","7/14/2015",2744
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.33,null,null,"1","USGS","m","2","S","T","A","12/20/2001",2745
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.17,null,null,"1","USGS","m","2","S","T","A","9/28/2000",2746
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.89,null,null,"1","USGS","m","2","S","V","A","7/20/2011",2747
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",2.86,null,null,"1","USGS","m","2","S","V","A","1/10/2014",2748
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.21,null,null,"1","USBLM","D","2","A","O","A","6/13/1988",2749
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",4.93,null,null,"1","USGS","m","2","S","V","A","10/9/2015",2750
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.92,null,null,"1","USGS","m","2","S","T","A","6/7/2002",2751
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.69,null,null,"1","USGS","m","2","S","T","A","12/13/2000",2752
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.42,null,null,"1","USGS","m","2","S","V","A","9/22/2011",2753
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",2.87,null,null,"1","USGS","m","2","S","V","A","4/2/2014",2754
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.36,null,null,"1","USBLM","D","2","A","O","A","6/29/1988",2755
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",4.51,null,null,"1","USGS","m","2","S","V","A","1/20/2016",2756
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.31,null,null,"1","USGS","D","2","S","T","A","7/15/2002",2757
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.86,null,null,"1","USGS","m","2","S","T","A","3/23/2001",2758
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",24.54,null,null,"1","USGS","m","2","S","V","A","3/27/2012",2759
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",4.97,null,null,"1","USGS","m","2","S","V","A","6/25/2014",2760
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.5,null,null,"1","AZ021","M","1","A","O","A","6/30/1988",2761
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",4.77,null,null,"1","USGS","m","2","S","V","A","4/19/2016",2762
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",8.04,null,null,"1","USGS","m","2","S","T","A","10/24/2002",2763
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.57,null,null,"1","USGS","m","2","S","T","A","8/10/2001",2764
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.21,null,null,"1","USGS","m","2","S","V","A","6/18/2012",2765
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",6.03,null,null,"1","USGS","m","2","S","V","A","6/28/2021",2766
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.45,null,null,"1","USBLM","D","2","A","O","A","7/6/1988",2767
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",6.46,null,null,"1","USGS","m","2","S","V","A","6/28/2016",2768
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",6.94,null,null,"1","USGS","m","2","S","T","A","3/20/2003",2769
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.86,null,null,"1","USGS","m","2","S","V","A","5/29/2013",2770
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",3.26,null,null,"1","USGS","m","2","S","V","A","10/19/2021",2771
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.38,null,null,"1","USBLM","D","2","A","O","A","7/12/1988",2772
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.08,null,null,"1","USGS","m","2","S","T","A","12/20/2001",2773
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",6.06,null,null,"1","USGS","m","2","S","V","A","10/21/2016",2774
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",8.06,null,null,"1","USGS","m","2","S","T","A","8/6/2003",2775
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",13.8,null,null,"1","AZ021","M","1","A","O","A","8/31/1988",2776
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",2.88,null,null,"1","USGS","m","2","S","V","A","2/1/2022",2777
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.5,null,null,"1","USGS","m","2","S","T","A","6/7/2002",2778
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.13,null,null,"1","USGS","m","2","S","V","A","1/18/2017",2779
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",27.15,null,null,"1","USGS","m","2","S","V","A","7/1/2013",2780
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.99,null,null,"1","USGS","m","2","S","T","A","2/12/2004",2781
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",13.82,null,null,"1","USBLM","D","2","A","O","A","9/28/1988",2782
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",4.53,null,null,"1","USGS","m","2","S","V","A","6/28/2022",2783
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",7.08,null,null,"1","USGS","m","2","S","T","A","7/16/2002",2784
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.54,null,null,"1","USGS","m","2","S","V","A","4/25/2017",2785
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.66,null,null,"1","USGS","m","2","S","V","A","10/30/2013",2786
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.86,null,null,"1",null,"m","2",null,"O","A","3/14/2005",2787
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",13.7,null,null,"1","AZ021","M","1","A","O","A","10/31/1988",2788
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",2.57,null,null,"1","USGS","m","2","S","V","A","10/19/2022",2789
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.64,null,null,"1","USGS","m","2","S","T","A","10/24/2002",2790
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",7.13,null,null,"1","USGS","m","2","S","V","A","6/28/2017",2791
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.11,null,null,"1","USGS","m","2","S","V","A","1/7/2014",2792
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.87,null,null,"1",null,"m","2",null,"O","A","11/17/2005",2793
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",13.7,null,null,"1","USBLM","D","2","A","O","A","11/6/1988",2794
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",2.71,null,null,"1","USGS","m","2","S","V","A","1/25/2023",2795
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.51,null,null,"1","USGS","m","2","S","T","A","3/20/2003",2796
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",6.64,null,null,"1","USGS","m","2","S","V","A","10/17/2017",2797
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",24.91,null,null,"1","USGS","m","2","S","V","A","4/2/2014",2798
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",5.62,null,null,"1",null,"m","2",null,"O","A","9/18/2006",2799
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.1,null,null,"1","AZ021","M","1","A","O","A","4/30/1989",2800
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",2.83,null,null,"1","USGS","m","2","S","S","A","4/18/2023",2801
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.69,null,null,"1","USGS","m","2","S","T","A","8/6/2003",2802
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.04,null,null,"1","USGS","m","2","S","V","A","1/10/2018",2803
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.84,null,null,"1","USGS","m","2","S","V","A","6/25/2014",2804
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.04,null,null,"1",null,"m","2",null,"O","A","10/23/2006",2805
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.04,null,null,"1","USBLM","D","2","A","O","A","5/24/1989",2806
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",5.05,null,null,"1","USGS","m","2","S","S","A","6/27/2023",2807
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",24.14,null,null,"1","USGS","m","2","S","S","A","11/3/2014",2808
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.08,null,null,"1",null,"m","2",null,"O","A","11/8/2006",2809
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.65,null,null,"1","USGS","m","2","S","T","A","2/12/2004",2810
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.14,null,null,"1","USBLM","D","2","A","O","A","5/30/1989",2811
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",6.61,null,null,"1","USGS","m","2","S","S","A","11/2/2023",2812
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",4.46,null,null,"1","USGS","m","2","S","V","A","4/18/2018",2813
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",3.63,null,null,"1","USGS","m","2","S","S","P","2/14/2024",2814
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.03,null,null,"1","USGS","m","2","S","S","A","1/14/2015",2815
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.08,null,null,"1",null,"m","2",null,"O","A","11/29/2006",2816
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.4,null,null,"1","AZ021","M","1","A","O","A","5/31/1989",2817
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.54,null,null,"1",null,"m","2",null,"O","A","3/14/2005",2818
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",6.82,null,null,"1","USGS","m","2","S","V","A","6/21/2018",2819
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",3.19,null,null,"1","USGS","m","2","S","S","P","4/18/2024",2820
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.32,null,null,"1","USGS","m","2","S","V","A","4/15/2015",2821
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.12,null,null,"1",null,"m","2",null,"O","A","12/21/2006",2822
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.17,null,null,"1","USBLM","D","2","A","O","A","6/7/1989",2823
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.66,null,null,"1",null,"m","2",null,"O","A","10/24/2006",2824
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",6.82,null,null,"1","USGS","m","2","S","V","A","6/22/2018",2825
312859110070601,"D-22-22 28CAA1 [HUN-LI]",31.4832611,-110.1186889,"HUN-LI","USGS","GW",6.45,null,null,"1","USGS","m","2","S","S","P","6/24/2024",2826
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.31,null,null,"1","USGS","m","2","S","V","A","7/14/2015",2827
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.15,null,null,"1",null,"m","2",null,"O","A","1/25/2007",2828
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.51,null,null,"1","USBLM","D","2","A","O","A","6/29/1989",2829
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.74,null,null,"1",null,"m","2",null,"O","A","11/13/2006",2830
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.97,null,null,"1","USGS","m","2","S","V","A","10/25/2018",2831
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.13,null,null,"1","USGS","m","2","S","T","A","6/21/2001",2832
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.74,null,null,"1","USGS","m","2","S","V","A","10/9/2015",2833
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.14,null,null,"1",null,"m","2",null,"O","A","2/26/2007",2834
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.6,null,null,"1","AZ021","M","1","A","O","A","6/30/1989",2835
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.73,null,null,"1",null,"m","2",null,"O","A","11/29/2006",2836
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.42,null,null,"1","USGS","m","2","S","V","A","2/6/2019",2837
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.01,null,null,"1","USGS","m","2","S","T","A","8/10/2001",2838
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.24,null,null,"1","USGS","m","2","S","V","A","1/20/2016",2839
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.13,null,null,"1",null,"m","2",null,"O","A","3/27/2007",2840
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.58,null,null,"1","USBLM","D","2","A","O","A","7/5/1989",2841
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.76,null,null,"1",null,"m","2",null,"O","A","12/21/2006",2842
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.06,null,null,"1","USGS","m","2","S","V","A","4/17/2019",2843
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",4.68,null,null,"1","USGS","m","2","S","T","A","1/11/2002",2844
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.34,null,null,"1","USGS","m","2","S","V","A","4/19/2016",2845
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.49,null,null,"1","USBLM","D","2","A","O","A","7/13/1989",2846
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.82,null,null,"1",null,"m","2",null,"O","A","1/25/2007",2847
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",7.09,null,null,"1","USGS","m","2","S","V","A","6/26/2019",2848
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.22,null,null,"1",null,"m","2",null,"O","A","4/12/2007",2849
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.97,null,null,"1","USGS","m","2","S","V","A","6/28/2016",2850
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",6.06,null,null,"1","USGS","m","2","S","T","A","6/7/2002",2851
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.94,null,null,"1","USGS","m","2","S","V","A","10/19/2016",2852
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",7.09,null,null,"1","USGS","m","2","S","V","A","6/26/2019",2853
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.8,null,null,"1",null,"m","2",null,"O","A","2/26/2007",2854
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",6.93,null,null,"1",null,"m","2",null,"O","A","5/9/2007",2855
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.56,null,null,"1","USBLM","D","2","A","O","A","7/23/1989",2856
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",7.49,null,null,"1","USGS","m","2","S","T","A","10/24/2002",2857
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.06,null,null,"1","USGS","m","2","S","V","A","1/18/2017",2858
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",6.63,null,null,"1","USGS","m","2","S","V","A","10/25/2019",2859
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.78,null,null,"1",null,"m","2",null,"O","A","3/27/2007",2860
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",6.92,null,null,"1",null,"m","2",null,"O","A","6/15/2007",2861
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.51,null,null,"1","USBLM","D","2","A","O","A","7/26/1989",2862
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",4.95,null,null,"1","USGS","m","2","S","T","A","3/20/2003",2863
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.14,null,null,"1","USGS","m","2","S","V","A","4/25/2017",2864
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",3.25,null,null,"1","USGS","m","2","S","V","A","1/8/2020",2865
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.89,null,null,"1",null,"m","2",null,"O","A","4/12/2007",2866
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.53,null,null,"1",null,"m","2",null,"O","A","7/19/2007",2867
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",13.8,null,null,"1","AZ021","M","1","A","O","A","7/31/1989",2868
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.16,null,null,"1",null,"m","2",null,"O","A","3/14/2005",2869
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",27.68,null,null,"1","USGS","m","2","S","V","A","6/28/2017",2870
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",3.63,null,null,"1","USGS","m","2","S","V","A","4/7/2020",2871
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.5,null,null,"1",null,"m","2",null,"O","A","5/9/2007",2872
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",5.89,null,null,"1",null,"m","2",null,"O","A","8/15/2007",2873
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",13.66,null,null,"1","USBLM","D","2","A","O","A","8/16/1989",2874
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.25,null,null,"1",null,"m","2",null,"O","A","11/8/2005",2875
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",27.5,null,null,"1","USGS","m","2","S","V","A","10/17/2017",2876
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",6.11,null,null,"1","USGS","m","2","S","V","A","6/24/2020",2877
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.45,null,null,"1",null,"m","2",null,"O","A","6/15/2007",2878
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.04,null,null,"1",null,"m","2",null,"O","A","9/19/2007",2879
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",13.87,null,null,"1","USBLM","D","2","A","O","A","8/24/1989",2880
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",2.6,null,null,"1",null,"m","2",null,"O","A","9/22/2006",2881
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",26.55,null,null,"1","USGS","m","2","S","V","A","1/10/2018",2882
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",7.77,null,null,"1","USGS","m","2","S","V","A","10/6/2020",2883
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",6.11,null,null,"1",null,"m","2",null,"O","A","7/19/2007",2884
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",3.61,null,null,"1",null,"m","2",null,"O","A","10/23/2006",2885
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.3,null,null,"1","AZ021","M","1","A","O","A","8/31/1989",2886
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",5.08,null,null,"1","USGS","m","2","S","V","A","2/10/2021",2887
312716110063302,"D-23-22 04DCD4 [HERUED]",31.4546722,-110.1099306,"HERUED","USGS","GW",7.08,null,null,"1",null,"m","2",null,"O","A","10/25/2007",2888
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",4.55,null,null,"1",null,"m","2",null,"O","A","8/15/2007",2889
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",25.67,null,null,"1","USGS","m","2","S","V","A","4/18/2018",2890
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.02,null,null,"1","USBLM","D","2","A","O","A","9/5/1989",2891
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.63,null,null,"1",null,"m","2",null,"O","A","9/19/2007",2892
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",3.66,null,null,"1",null,"m","2",null,"O","A","11/8/2006",2893
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",4.34,null,null,"1","USGS","m","2","S","V","A","4/7/2021",2894
312843110070801,"D-22-22 33BBC [HUN-UP]",31.47880833,-110.1194139,"HUN-UP","USGS","GW",27.43,null,null,"1","USGS","m","2","S","V","A","6/21/2018",2895
313105110074501,"D-22-22 17ACC3 [COTBLM]",31.5196,-110.1296389,"COTBLM","USGS","GW",14.42,null,null,"1","USBLM","D","2","A","O","A","9/13/1989",2896
312716110063202,"D-23-22 04DCD2 [HER-LD]",31.45453333,-110.1096972,"HER-LD","USGS","GW",5.63,null,null,"1",null,"m","2",null,"O","A","10/25/2007",2897
312900110071001,"D-22-22 28CAA2 [HUN-LO]",31.48331944,-110.1199667,"HUN-LO","USGS","GW",3.59,null,null,"1",null,"m","2",null,"O","A","12/4/2006",2898
