0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
18.2,d_19891001,81.8,51.9,9.1,3.4,0.8,0,0,0,0,0,0
16.8,d_19891101,83.1,52.5,6.4,2.5,0.1,0,0,0,0,0,0
6.4,d_19891201,93.7,71.3,11.8,3.6,0.5,0,0,0,0,0,0
6.5,d_19900101,93.4,70.2,7.8,3.4,0.1,0,0,0,0,0,0
8,d_19900201,92.1,71.6,8.8,3,0,0,0,0,0,0,0
12,d_19900301,88,57.8,6,2.2,0,0,0,0,0,0,0
5.2,d_19900401,94.8,76.1,0,0,0,0,0,0,0,0,0
37.9,d_19900501,62.1,41,4.2,0,0,0,0,0,0,0,0
54.4,d_19900601,45.6,30.2,0,0,0,0,0,0,0,0,0
94.9,d_19900701,3.3,0,0,0,0,0,1.8,0,0,0,0
77.6,d_19900801,0,0,0,0,0,0,22.3,3.6,0,0,0
29.7,d_19900901,0,0,0,0,0,0,70.4,37.2,5.7,0,0
17.1,d_19901001,0,0,0,0,0,0,82.9,42,10.4,0,0
2.4,d_19901101,0,0,0,0,0,0,97.6,75.7,23.1,5.7,0
0,d_19901201,0,0,0,0,0,0,100,85.4,44.3,10.7,0
0,d_19910101,0,0,0,0,0,0,100,97.4,57.5,19.8,0
0,d_19910201,0,0,0,0,0,0,99.9,99.9,73.1,38.4,0
0,d_19910301,0,0,0,0,0,0,100.1,100.1,86.8,59.2,0
0,d_19910401,0,0,0,0,0,0,100,91.9,24.3,1.7,0
0,d_19910501,0,0,0,0,0,0,100,94.6,23.1,9.6,0
0,d_19910601,0,0,0,0,0,0,99.9,89.7,19.3,1.4,0
24.9,d_19910701,0,0,0,0,0,0,75.1,52.8,20.5,9.3,0
33.7,d_19910801,0,0,0,0,0,0,66.2,49.1,5.7,0,0
43.2,d_19910901,0.1,0,0,0,0,0,56.8,42.3,14.6,1.9,0
57.3,d_19911001,8.4,0,0,0,0,0,34.3,18.6,0,0,0
50.8,d_19911101,29.6,15.4,0,0,0,0,19.7,1.8,0,0,0
35.4,d_19911201,9.3,1.5,0,0,0,0,55.3,39.1,11.3,0.1,0
29.3,d_19920101,1.7,0,0,0,0,0,69,51.5,21.9,1.4,0
26.3,d_19920201,0,0,0,0,0,0,73.8,60.6,22.3,3.4,0
9.9,d_19920301,0,0,0,0,0,0,90.1,80.1,49.2,12.6,0
0,d_19920401,0,0,0,0,0,0,100,95.2,69.9,20.2,0.9
0,d_19920501,0,0,0,0,0,0,100,100,91,64.6,5.3
0,d_19920601,0,0,0,0,0,0,99.9,99.9,98.7,72,18.2
0,d_19920701,0,0,0,0,0,0,99.9,99.9,99.5,88.8,50.5
0,d_19920801,0,0,0,0,0,0,100,100,100,100,77.6
0.9,d_19920901,0,0,0,0,0,0,99.1,92.8,44.7,16.8,0.1
8,d_19921001,0,0,0,0,0,0,92.1,61.5,21.7,7.3,0
32.1,d_19921101,0,0,0,0,0,0,67.9,24.9,0.3,0,0
46.5,d_19921201,0,0,0,0,0,0,53.5,24.9,2.1,0,0
0,d_19930101,0,0,0,0,0,0,100,98.9,75.7,41.3,15.4
0.9,d_19930201,0,0,0,0,0,0,99.1,90.8,50.2,25.2,5.8
0.8,d_19930301,0,0,0,0,0,0,99.2,91.3,53.6,20.9,4.9
2.7,d_19930401,0,0,0,0,0,0,97.3,85.2,44.6,13.2,5
0.3,d_19930501,0,0,0,0,0,0,99.7,93.9,39,7.4,0
0,d_19930601,0,0,0,0,0,0,100,99.1,70.6,38.7,1.1
1,d_19930701,0,0,0,0,0,0,99,95.6,45.9,24,0.1
0,d_19930801,0,0,0,0,0,0,100.1,100.1,99.5,83.1,39.7
0.4,d_19930901,0,0,0,0,0,0,99.7,95.5,40.8,10.8,0
76.1,d_19931001,23.8,0.8,0,0,0,0,0.1,0,0,0,0
68.6,d_19931101,31.4,8,0,0,0,0,0,0,0,0,0
46,d_19931201,54,24.9,0,0,0,0,0,0,0,0,0
30.3,d_19940101,69.7,36.1,0.9,0,0,0,0,0,0,0,0
8.9,d_19940201,91.1,51.3,5,0,0,0,0,0,0,0,0
41.4,d_19940301,58.6,16.7,0,0,0,0,0,0,0,0,0
80.5,d_19940401,19.5,0.1,0,0,0,0,0,0,0,0,0
11.1,d_19940501,88.9,42.2,0,0,0,0,0,0,0,0,0
57.4,d_19940601,42.6,4,0,0,0,0,0,0,0,0,0
7.5,d_19940701,92.5,70.8,7.6,0,0,0,0,0,0,0,0
0,d_19940801,99.9,87.8,61.2,29.9,0,0,0,0,0,0,0
17.5,d_19940901,82.4,68.3,9.1,0,0,0,0,0,0,0,0
26,d_19941001,73.9,50.5,0.2,0,0,0,0,0,0,0,0
76.5,d_19941101,0.2,0,0,0,0,0,23.3,8,0,0,0
1.9,d_19941201,0,0,0,0,0,0,98.1,71.7,17,2,0
0.3,d_19950101,0,0,0,0,0,0,99.7,81.7,23.1,11.1,0.5
0,d_19950201,0,0,0,0,0,0,100.1,95.1,35.3,12.9,1.9
0,d_19950301,0,0,0,0,0,0,99.9,94.7,26.5,7.4,0
0,d_19950401,0,0,0,0,0,0,100,100,70.1,23.4,0
0,d_19950501,0,0,0,0,0,0,100.1,100.1,97,58.6,0
0,d_19950601,0,0,0,0,0,0,100,100,98.4,40.8,0
0,d_19950701,0,0,0,0,0,0,100,98.8,84.3,36.2,0.1
2.2,d_19950801,0,0,0,0,0,0,97.8,66.8,5.7,0,0
71.7,d_19950901,7.7,0,0,0,0,0,20.5,5,0,0,0
92.5,d_19951001,7.5,0,0,0,0,0,0,0,0,0,0
38.8,d_19951101,61.1,8.2,0,0,0,0,0,0,0,0,0
15.2,d_19951201,84.8,44.3,0.7,0,0,0,0,0,0,0,0
2.3,d_19960101,97.7,79.5,14.6,0.8,0,0,0,0,0,0,0
4.9,d_19960201,95.1,60.1,10.3,0.1,0,0,0,0,0,0,0
2.9,d_19960301,97,61.3,11.1,0.3,0,0,0,0,0,0,0
44.2,d_19960401,55.9,32.9,10.3,0.8,0,0,0,0,0,0,0
0.1,d_19960501,99.9,72.7,4.7,0,0,0,0,0,0,0,0
2.2,d_19960601,97.9,46.2,0,0,0,0,0,0,0,0,0
54.5,d_19960701,45.5,13.3,0,0,0,0,0,0,0,0,0
41.3,d_19960801,55.4,28.2,14,2.6,0,0,3.3,0,0,0,0
53,d_19960901,22.9,15.2,5.7,0.2,0,0,24.1,7.7,0,0,0
44.7,d_19961001,14,7.5,0,0,0,0,41.3,26.8,6.2,0,0
45.9,d_19961101,16.6,10.6,0.3,0,0,0,37.5,22.9,1.2,0,0
51.5,d_19961201,20.8,13.1,0.6,0,0,0,27.7,15.2,0,0,0
51.5,d_19970101,11.2,2.1,0,0,0,0,37.3,23.4,0.9,0,0
47.7,d_19970201,9.9,1.9,0,0,0,0,42.3,26,5.1,0,0
53.4,d_19970301,26.7,10.4,0,0,0,0,20,8.2,0,0,0
61.6,d_19970401,28,11.5,0,0,0,0,10.4,0.9,0,0,0
88.5,d_19970501,1.5,0,0,0,0,0,10,0.4,0,0,0
64.1,d_19970601,34.8,9.2,0,0,0,0,1.1,0,0,0,0
12.8,d_19970701,87.2,64.1,32.8,22.5,6.8,0,0,0,0,0,0
39.3,d_19970801,60.7,37.5,19.3,9.4,1.5,0,0,0,0,0,0
64.7,d_19970901,28.4,20.9,7.4,1.8,0,0,6.9,0,0,0,0
70.2,d_19971001,29.4,19.8,4.9,0,0,0,0.5,0,0,0,0
73.2,d_19971101,26.8,16.6,3.2,0,0,0,0,0,0,0,0
41.1,d_19971201,0,0,0,0,0,0,58.8,20.5,0,0,0
68,d_19980101,7,0.3,0,0,0,0,25,0.7,0,0,0
38.4,d_19980201,0,0,0,0,0,0,61.6,15,0,0,0
23.4,d_19980301,0,0,0,0,0,0,76.6,61.6,0.1,0,0
0,d_19980401,0,0,0,0,0,0,100,86.2,27.5,0.1,0
0,d_19980501,0,0,0,0,0,0,100,91.4,11,0,0
0,d_19980601,0,0,0,0,0,0,100,86.7,8.3,0,0
0.7,d_19980701,0,0,0,0,0,0,99.3,86.1,45.8,5.5,0
23.1,d_19980801,0,0,0,0,0,0,76.9,56.9,9.4,6.1,1
59.4,d_19980901,31.3,19.1,2,0,0,0,9.4,7.3,4,0.9,0
74.9,d_19981001,13.9,4.7,0,0,0,0,11.3,7.9,4.6,2.3,0
42.5,d_19981101,54.4,22.4,2,0,0,0,3,0.3,0,0,0
7.6,d_19981201,92.4,82.7,20.1,3.3,0,0,0,0,0,0,0
4.8,d_19990101,95.2,91.4,50.9,16.1,0,0,0,0,0,0,0
2.2,d_19990201,97.9,94.1,75.6,32.1,0.7,0,0,0,0,0,0
0,d_19990301,100,95.8,80.3,44.6,0.1,0,0,0,0,0,0
0.9,d_19990401,99.2,96,93.1,69.3,7.5,0,0,0,0,0,0
0,d_19990501,100,100,86.9,57.3,0.9,0,0,0,0,0,0
0,d_19990601,100,97.3,74,44.3,0.1,0,0,0,0,0,0
77,d_19990701,12.9,5.8,0.1,0,0,0,10.1,2.6,0,0,0
54.1,d_19990801,3.7,0.3,0,0,0,0,42.1,28.1,5.9,0,0
41.3,d_19990901,0.6,0,0,0,0,0,58.1,45.1,16.2,3.7,0
41.8,d_19991001,0,0,0,0,0,0,58.2,44.5,17.9,5.1,0
40.7,d_19991101,0,0,0,0,0,0,59.3,45.2,20.3,6.1,0
49.7,d_19991201,0,0,0,0,0,0,50.3,30.4,8,0,0
61.9,d_20000101,12.9,0.5,0,0,0,0,25.2,10.5,0,0,0
55.7,d_20000201,25,4.1,0,0,0,0,19.3,5.4,0,0,0
53.2,d_20000301,27.8,4.1,0,0,0,0,19,5.5,0,0,0
15,d_20000401,85,67.2,23.9,7.7,0,0,0,0,0,0,0
0,d_20000501,100,100,100,99.9,52.2,0,0,0,0,0,0
0,d_20000601,100,100,48.3,5.9,0,0,0,0,0,0,0
0,d_20000701,100,100,86.7,46.7,3.3,0,0,0,0,0,0
20.9,d_20000801,79.1,54.6,6.7,0,0,0,0,0,0,0,0
11.7,d_20000901,88.3,58.5,17.7,1.2,0,0,0,0,0,0,0
1.5,d_20001001,0,0,0,0,0,0,98.6,90.5,26.3,0.6,0
0,d_20001101,0,0,0,0,0,0,100.1,100.1,90.4,54.6,0.1
0,d_20001201,0,0,0,0,0,0,100,96.2,47.7,1.4,0
0,d_20010101,0,0,0,0,0,0,100.1,99.6,78.8,15.6,0
0,d_20010201,0,0,0,0,0,0,100.1,97.8,51.3,0,0
15,d_20010301,0,0,0,0,0,0,85,51.3,0,0,0
0.3,d_20010401,0,0,0,0,0,0,99.7,91.8,47.4,0.5,0
0,d_20010501,0,0,0,0,0,0,100.1,92,27.9,0.5,0
0,d_20010601,0,0,0,0,0,0,100,99.9,80.9,48.2,0
81.6,d_20010701,0,0,0,0,0,0,18.4,1.9,0,0,0
60.2,d_20010801,35.3,3.2,0,0,0,0,4.6,0,0,0,0
71,d_20010901,10.3,0,0,0,0,0,18.7,8.8,0,0,0
55.4,d_20011001,37.9,0,0,0,0,0,6.7,2.6,0,0,0
59.5,d_20011101,35.2,0,0,0,0,0,5.3,1.4,0,0,0
62.5,d_20011201,33,0,0,0,0,0,4.6,0.5,0,0,0
27.7,d_20020101,72.3,37.9,0,0,0,0,0,0,0,0,0
18.5,d_20020201,81.5,21.8,0,0,0,0,0,0,0,0,0
7.8,d_20020301,92.2,66.5,0,0,0,0,0,0,0,0,0
9.3,d_20020401,90.7,51.9,3.1,0,0,0,0,0,0,0,0
2.9,d_20020501,97,78.7,11.3,5.1,1.4,0,0,0,0,0,0
0,d_20020601,100.1,100.1,82.5,9.8,4.9,0,0,0,0,0,0
0,d_20020701,99.9,99.9,64.1,26.1,1.3,0,0,0,0,0,0
3.5,d_20020801,96.5,83.2,48.8,24.3,3.3,0,0,0,0,0,0
8.2,d_20020901,91.7,70.1,45.6,21.6,1.6,0,0,0,0,0,0
21,d_20021001,79,61.8,31.8,11,0,0,0,0,0,0,0
4.9,d_20021101,95.2,76.5,44.9,17.3,0,0,0,0,0,0,0
33,d_20021201,67,43.2,4.3,0,0,0,0,0,0,0,0
18.2,d_20030101,81.8,55.9,12.5,0,0,0,0,0,0,0,0
42,d_20030201,58,19.7,0,0,0,0,0,0,0,0,0
51.1,d_20030301,48.9,11,0,0,0,0,0,0,0,0,0
55.1,d_20030401,44.9,12.4,0,0,0,0,0,0,0,0,0
62.4,d_20030501,37.6,1.7,0,0,0,0,0,0,0,0,0
9.8,d_20030601,90.1,16.4,0,0,0,0,0,0,0,0,0
1,d_20030701,99,82,19.5,0,0,0,0,0,0,0,0
0.2,d_20030801,99.9,93.9,62.6,28.4,1.6,0,0,0,0,0,0
0,d_20030901,100,94.5,87.1,76.2,48.4,0,0,0,0,0,0
6.1,d_20031001,94,89.7,71.6,51.4,26.2,0,0,0,0,0,0
0.6,d_20031101,99.5,93.7,77.5,60.2,26.1,0,0,0,0,0,0
0,d_20031201,99.9,95.9,83.2,65.4,25.9,0,0,0,0,0,0
6,d_20040101,93.9,88.5,63.6,23.5,8.7,0,0,0,0,0,0
5.6,d_20040201,94.4,87.8,33,11.2,0.3,0,0,0,0,0,0
23,d_20040301,77,46.1,9,0.4,0,0,0,0,0,0,0
81.4,d_20040401,6.3,0,0,0,0,0,12.3,0,0,0,0
67.6,d_20040501,0,0,0,0,0,0,32.4,7.3,0,0,0
53,d_20040601,0,0,0,0,0,0,47,10,0,0,0
65.3,d_20040701,9.1,1.8,0,0,0,0,25.6,4.5,0,0,0
65.8,d_20040801,22,8.5,0.2,0,0,0,12.2,0,0,0,0
63,d_20040901,3.4,0,0,0,0,0,33.6,17.6,0,0,0
57.6,d_20041001,19.6,2,0,0,0,0,22.7,6.3,0,0,0
65,d_20041101,14.7,0.1,0,0,0,0,20.2,4.5,0,0,0
63.3,d_20041201,36.7,15.8,0,0,0,0,0,0,0,0,0
69,d_20050101,29,15,3.7,0,0,0,2,0,0,0,0
60.6,d_20050201,14.2,7.8,0,0,0,0,25.2,9.1,0,0,0
61.7,d_20050301,14.9,9.1,0,0,0,0,23.3,7.3,0,0,0
51.8,d_20050401,0.3,0,0,0,0,0,47.9,7.8,0,0,0
23.8,d_20050501,0,0,0,0,0,0,76.2,34.5,0,0,0
41.1,d_20050601,0,0,0,0,0,0,58.9,16.7,0,0,0
87.2,d_20050701,0,0,0,0,0,0,12.8,0,0,0,0
72.6,d_20050801,1.1,0,0,0,0,0,26.3,2,0,0,0
73.7,d_20050901,1.8,0,0,0,0,0,24.5,2.2,0,0,0
47.5,d_20051001,52.5,13.7,0,0,0,0,0,0,0,0,0
3.5,d_20051101,96.6,82.8,57.6,10.4,0,0,0,0,0,0,0
1.7,d_20051201,98.3,87.6,64.6,14.1,0,0,0,0,0,0,0
0,d_20060101,100,97.7,78.2,56.7,3.7,0,0,0,0,0,0
0,d_20060201,100,100,94.9,80.2,47.4,0,0,0,0,0,0
0,d_20060301,100,99.5,87.9,73.9,28,0,0,0,0,0,0
0,d_20060401,100,99.1,76.5,19.9,0.3,0,0,0,0,0,0
0,d_20060501,100.1,100.1,97.9,93.7,62,0,0,0,0,0,0
0,d_20060601,100,100,100,99.4,84.9,0,0,0,0,0,0
6.1,d_20060701,93.9,84.9,54.8,23.1,0,0,0,0,0,0,0
28.4,d_20060801,71.6,41.9,0.7,0,0,0,0,0,0,0,0
68.4,d_20060901,13.7,8,0,0,0,0,17.9,2.4,0,0,0
57.5,d_20061001,4.9,0.3,0,0,0,0,37.5,17,0.4,0,0
59.4,d_20061101,3.7,0,0,0,0,0,36.8,17.4,0,0,0
72,d_20061201,4.4,0,0,0,0,0,23.6,5.3,0,0,0
53.6,d_20070101,0,0,0,0,0,0,46.4,16.4,0,0,0
71.4,d_20070201,0,0,0,0,0,0,28.6,5.9,0,0,0
51.8,d_20070301,0,0,0,0,0,0,48.2,13.5,0,0,0
77,d_20070401,5.5,1.7,0,0,0,0,17.5,2.6,0,0,0
85.5,d_20070501,4.2,0.3,0,0,0,0,10.3,0.1,0,0,0
90.4,d_20070601,9.6,1.1,0,0,0,0,0,0,0,0,0
88,d_20070701,3.2,0.4,0,0,0,0,8.9,0,0,0,0
62.1,d_20070801,1.2,0,0,0,0,0,36.7,12.1,0,0,0
35.1,d_20070901,1.3,0,0,0,0,0,63.6,23.8,0,0,0
68.2,d_20071001,11.4,1.3,0,0,0,0,20.4,0.7,0,0,0
54.7,d_20071101,1.7,0,0,0,0,0,43.6,13.9,0,0,0
75.7,d_20071201,0.6,0,0,0,0,0,23.8,3.2,0,0,0
75.4,d_20080101,11.6,0,0,0,0,0,12.9,0.4,0,0,0
81.7,d_20080201,16.6,4.5,0,0,0,0,1.7,0,0,0,0
63.4,d_20080301,36.6,13.8,0,0,0,0,0,0,0,0,0
16.2,d_20080401,83.8,42.8,0,0,0,0,0,0,0,0,0
18.8,d_20080501,81.2,57.7,15.4,0.2,0,0,0,0,0,0,0
21.5,d_20080601,78.5,63.4,35.3,10.7,0,0,0,0,0,0,0
77.9,d_20080701,8.8,3.9,0.8,0,0,0,13.4,0.8,0,0,0
61.2,d_20080801,8,5.2,2.2,0.7,0,0,30.9,10.4,0,0,0
69.8,d_20080901,13.7,6,2.8,1.8,0.3,0,16.5,0.8,0,0,0
72.5,d_20081001,15.1,5,2.3,0.7,0,0,12.4,0.8,0,0,0
62.4,d_20081101,6.9,3.4,0.8,0.1,0,0,30.7,3.5,0,0,0
61.9,d_20081201,5.8,3.3,0.7,0.1,0,0,32.3,2.9,0,0,0
64.4,d_20090101,6.6,3.9,1.2,0.3,0,0,28.9,0,0,0,0
88.1,d_20090201,8.8,4.5,1.8,0.3,0,0,3.1,0,0,0,0
83.6,d_20090301,7.3,3.9,0.9,0.1,0,0,9.2,0,0,0,0
16,d_20090401,84.1,31.8,3.6,0.7,0,0,0,0,0,0,0
2.6,d_20090501,97.4,39.4,3,0,0,0,0,0,0,0,0
59.2,d_20090601,40.8,18.1,0.3,0,0,0,0,0,0,0,0
26.9,d_20090701,73,44.5,15,6.3,0,0,0,0,0,0,0
1.5,d_20090801,98.5,88.5,51.1,25.2,4.2,0,0,0,0,0,0
0.6,d_20090901,99.4,89.2,56.1,31.8,9.1,0,0,0,0,0,0
0,d_20091001,100,95.2,43.8,16.6,2.9,0,0,0,0,0,0
0.3,d_20091101,99.7,67.8,35.3,14.9,2.1,0,0,0,0,0,0
0,d_20091201,100,76.5,37.1,12.8,1.1,0,0,0,0,0,0
66.4,d_20100101,33.5,12.9,0,0,0,0,0,0,0,0,0
80.5,d_20100201,19.5,4.4,0,0,0,0,0,0,0,0,0
66,d_20100301,34,8.7,0,0,0,0,0,0,0,0,0
97.3,d_20100401,2.2,0,0,0,0,0,0.6,0,0,0,0
68.8,d_20100501,0,0,0,0,0,0,31.2,2.8,0,0,0
65.6,d_20100601,0,0,0,0,0,0,34.4,7.9,0,0,0
1.1,d_20100701,0,0,0,0,0,0,98.9,56,0,0,0
3.5,d_20100801,0,0,0,0,0,0,96.6,85.4,18.4,0.5,0
1.4,d_20100901,0,0,0,0,0,0,98.7,91.3,52.4,10,0
39,d_20101001,0,0,0,0,0,0,61,13.7,0,0,0
94,d_20101101,5.8,0,0,0,0,0,0.2,0,0,0,0
87.8,d_20101201,12.2,2.4,0,0,0,0,0,0,0,0,0
53.7,d_20110101,46.3,12.8,0.3,0,0,0,0,0,0,0,0
31.3,d_20110201,68.6,23.2,0.8,0,0,0,0,0,0,0,0
24,d_20110301,76,31.1,1,0,0,0,0,0,0,0,0
0.2,d_20110401,99.8,95.7,25.2,9.4,0,0,0,0,0,0,0
0,d_20110501,99.9,99.9,91.2,72.2,42,0,0,0,0,0,0
0,d_20110601,100,100,100,100,98.8,0,0,0,0,0,0
0,d_20110701,100,99.3,75.4,66.7,43.7,0,0,0,0,0,0
7.8,d_20110801,92.3,82.2,65.4,56.3,34.3,0,0,0,0,0,0
23,d_20110901,77.1,67.4,50.2,32.3,3.8,0,0,0,0,0,0
27.8,d_20111001,72.2,63.5,35,7,0.2,0,0,0,0,0,0
37,d_20111101,60.7,33,6.6,1.3,0,0,2.4,0,0,0,0
78.4,d_20111201,10,3,0,0,0,0,11.6,0.2,0,0,0
73.2,d_20120101,22.6,7.4,0,0,0,0,4.2,0,0,0,0
73.1,d_20120201,26.8,10.1,0,0,0,0,0.1,0,0,0,0
75.7,d_20120301,24.3,7.9,0,0,0,0,0,0,0,0,0
60.2,d_20120401,39.7,6,0,0,0,0,0,0,0,0,0
83.3,d_20120501,16.7,0.1,0,0,0,0,0,0,0,0,0
32.6,d_20120601,67.4,47.2,0,0,0,0,0,0,0,0,0
72.7,d_20120701,27.3,10.9,0.3,0,0,0,0,0,0,0,0
45.6,d_20120801,54.3,36.4,7,2.1,0,0,0,0,0,0,0
32,d_20120901,68,49.9,21.5,8.1,0.2,0,0,0,0,0,0
31.7,d_20121001,68.3,50,20.8,5.2,0.6,0,0,0,0,0,0
31.8,d_20121101,68.3,54.6,21.1,4.2,0,0,0,0,0,0,0
38.9,d_20121201,61.1,41.9,1.4,0,0,0,0,0,0,0,0
37.7,d_20130101,62.3,35.1,1.4,0,0,0,0,0,0,0,0
31.5,d_20130201,68.5,51.2,4.2,0,0,0,0,0,0,0,0
31.6,d_20130301,68.3,49,5.1,0.1,0,0,0,0,0,0,0
0,d_20130401,100,91.1,7.4,2.3,0,0,0,0,0,0,0
0,d_20130501,100,72,3.1,0.4,0,0,0,0,0,0,0
0,d_20130601,100,100,83,9.3,0,0,0,0,0,0,0
63.1,d_20130701,36.9,0.2,0,0,0,0,0,0,0,0,0
81.2,d_20130801,18.7,0.1,0,0,0,0,0,0,0,0,0
92.5,d_20130901,7.5,1,0,0,0,0,0,0,0,0,0
87.5,d_20131001,12.5,1.9,0,0,0,0,0,0,0,0,0
98.5,d_20131101,1.5,0,0,0,0,0,0,0,0,0,0
99.7,d_20131201,0.3,0,0,0,0,0,0,0,0,0,0
78.5,d_20140101,21.5,0.1,0,0,0,0,0,0,0,0,0
44.2,d_20140201,55.8,4.7,0,0,0,0,0,0,0,0,0
80,d_20140301,20,0.6,0,0,0,0,0,0,0,0,0
21.4,d_20140401,78.7,41.7,0.3,0,0,0,0,0,0,0,0
5.4,d_20140501,94.6,66.9,1.3,0,0,0,0,0,0,0,0
0,d_20140601,100.1,100.1,83,55.7,2.3,0,0,0,0,0,0
9,d_20140701,91,56.9,0,0,0,0,0,0,0,0,0
84.8,d_20140801,12.7,1.8,0,0,0,0,2.6,0,0,0,0
9.5,d_20140901,0,0,0,0,0,0,90.5,66.9,21.1,2.3,0
1.7,d_20141001,0,0,0,0,0,0,98.3,93.8,61.6,28.7,0.9
1.3,d_20141101,0,0,0,0,0,0,98.6,94.9,68,31.6,0.2
0.4,d_20141201,0,0,0,0,0,0,99.5,94.9,45.4,10.3,0
0,d_20150101,0,0,0,0,0,0,100,100,78.3,41.5,0
0,d_20150201,0,0,0,0,0,0,100.1,99.8,56.9,24.2,0
0,d_20150301,0,0,0,0,0,0,100,99.2,70.2,42.3,0.3
0,d_20150401,0,0,0,0,0,0,100.1,99.2,57.4,27,0
6.6,d_20150501,0,0,0,0,0,0,93.5,71.5,35.5,4.9,0
41.7,d_20150601,0,0,0,0,0,0,58.4,7.5,0,0,0
51.3,d_20150701,0,0,0,0,0,0,48.7,10.2,0.5,0,0
39.9,d_20150801,0,0,0,0,0,0,60.1,20,0.4,0,0
11.2,d_20150901,0,0,0,0,0,0,88.9,51.4,5.1,0,0
41.3,d_20151001,0,0,0,0,0,0,58.7,24.4,0.8,0.1,0
17.5,d_20151101,0,0,0,0,0,0,82.5,41.2,0.8,0.2,0
68.5,d_20151201,0,0,0,0,0,0,31.6,7.9,0,0,0
63.4,d_20160101,0,0,0,0,0,0,36.5,12.4,0.5,0,0
79.1,d_20160201,0,0,0,0,0,0,20.9,6.5,0,0,0
92.7,d_20160301,0,0,0,0,0,0,7.3,0,0,0,0
84.9,d_20160401,7.4,0,0,0,0,0,7.7,0.2,0,0,0
86.3,d_20160501,8.8,0,0,0,0,0,4.9,0,0,0,0
91.5,d_20160601,8.5,0,0,0,0,0,0,0,0,0,0
83.2,d_20160701,16.8,0,0,0,0,0,0,0,0,0,0
92.9,d_20160801,7.1,1.7,0,0,0,0,0,0,0,0,0
18.2,d_20160901,0,0,0,0,0,0,81.9,38.4,0,0,0
76.2,d_20161001,1.6,0,0,0,0,0,22.2,1.1,0,0,0
60.7,d_20161101,0,0,0,0,0,0,39.3,3.5,0,0,0
13,d_20161201,0,0,0,0,0,0,87,45.6,0,0,0
0.9,d_20170101,0,0,0,0,0,0,99,61.8,0,0,0
4.7,d_20170201,0,0,0,0,0,0,95.3,46.6,0,0,0
60.3,d_20170301,0,0,0,0,0,0,39.7,0,0,0,0
84,d_20170401,0,0,0,0,0,0,16,0,0,0,0
94,d_20170501,0,0,0,0,0,0,6,0,0,0,0
43.6,d_20170601,56.4,1.8,0,0,0,0,0,0,0,0,0
79.9,d_20170701,0,0,0,0,0,0,20,1.9,0,0,0
96.6,d_20170801,0.2,0,0,0,0,0,3.3,0,0,0,0
29.8,d_20170901,70.2,35.3,0.8,0,0,0,0,0,0,0,0
1.1,d_20171001,98.9,91.4,34,6,0,0,0,0,0,0,0
1.1,d_20171101,98.9,92.8,37,7.4,2.1,0,0,0,0,0,0
1.5,d_20171201,98.5,86.7,19,4.2,0,0,0,0,0,0,0
0.1,d_20180101,99.9,95.3,43.8,8.5,0.1,0,0,0,0,0,0
17,d_20180201,83,27.7,0,0,0,0,0,0,0,0,0
12.6,d_20180301,87.4,52.5,1.7,0,0,0,0,0,0,0,0
0,d_20180401,100,100,79.5,9.1,0,0,0,0,0,0,0
0,d_20180501,100,100,64.2,4.1,0,0,0,0,0,0,0
2,d_20180601,98,30.7,0,0,0,0,0,0,0,0,0
28.4,d_20180701,71.6,40.8,0,0,0,0,0,0,0,0,0
37.8,d_20180801,62.1,28.2,0,0,0,0,0,0,0,0,0
70.3,d_20180901,26.3,4,0,0,0,0,3.5,0,0,0,0
3.6,d_20181001,0,0,0,0,0,0,96.3,74.2,13.3,0,0
77.6,d_20181101,0,0,0,0,0,0,22.5,0.8,0,0,0
38.9,d_20181201,0,0,0,0,0,0,61.1,2.7,0,0,0
28.7,d_20190101,0,0,0,0,0,0,71.3,16,0,0,0
19.6,d_20190201,0,0,0,0,0,0,80.4,44,0,0,0
17.1,d_20190301,0,0,0,0,0,0,82.9,36.2,0,0,0
6.3,d_20190401,0,0,0,0,0,0,93.6,53.6,0,0,0
0,d_20190501,0,0,0,0,0,0,100,89.4,4,0,0
0.6,d_20190601,0,0,0,0,0,0,99.4,64.7,0,0,0
77.5,d_20190701,22.4,6,0,0,0,0,0,0,0,0,0
66.2,d_20190801,33.7,16.1,2.1,0,0,0,0,0,0,0,0
66.9,d_20190901,11.4,0.9,0,0,0,0,21.7,12.1,1,0,0
72.4,d_20191001,17.9,8.3,0,0,0,0,9.8,2.8,0,0,0
17.1,d_20191101,0,0,0,0,0,0,82.9,55.1,6.7,0,0
20.8,d_20191201,0,0,0,0,0,0,79.2,21.7,2.7,0,0
36.3,d_20200101,0,0,0,0,0,0,63.7,17.8,1.5,0,0
40.6,d_20200201,0,0,0,0,0,0,59.5,17.6,0.7,0,0
0.9,d_20200301,0,0,0,0,0,0,99.1,81.5,17.8,5.9,0
0.3,d_20200401,0,0,0,0,0,0,99.7,98,31.1,10.3,0.5
0,d_20200501,0,0,0,0,0,0,100,99.8,89.2,24.3,2.6
0.2,d_20200601,0,0,0,0,0,0,99.7,96.9,19.5,0,0
0,d_20200701,0,0,0,0,0,0,100.1,99.1,7.7,0,0
40.8,d_20200801,59.2,26.4,0.7,0,0,0,0,0,0,0,0
0.1,d_20200901,99.8,87.9,33.3,7.4,0,0,0,0,0,0,0
