date,name,well,level,evi,evi_mean,evi_sd,evi_cv,dtg_mean,dtg_sd,dtg_cv,evi_z,dtg_z,month,reach,year,wy_ppt,distance,perm_name,percent_flowing,method
2023-04-17T07:00:00Z,D-24-22 04CBA3 [PAL-US],alluvial,14.93,0.18190499661142265,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.5108,1.1138898970287425,0.07181382630352674,0.014142682089250501,-0.5214159869384408,4,1,2023,91.85949738696218,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2001-05-01T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,15.17,0.19585290782439663,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,0.2028693493292185,-0.46204600367991394,5,1,2001,159.27499891072512,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2001-05-09T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,14.89,0.20543579044969873,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,0.3325336031956182,-0.7165905451532412,5,1,2001,159.27499891072512,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2001-08-10T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,15.63,0.3874153213575546,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,2.794865765317939,-0.04386568554516023,8,1,2001,159.27499891072512,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2001-09-05T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,15.35,0.3893821679615243,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,2.8214788114487592,-0.2984102270184891,9,1,2001,159.27499891072512,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2002-06-13T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,17.12,0.16981562874593303,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,-0.14943637082080455,1.3106749101521917,6,1,2002,54.94399909628555,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2002-07-24T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,17.51,0.18412880577870788,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,0.04423264224966823,1.6652190929186133,7,1,2002,54.94399909628555,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2003-08-12T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,16.61,0.157789334280823,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,-0.3121619889431432,0.8470402096114861,8,1,2003,97.51200070313644,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2004-04-22T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,15.84,0.18182827637898008,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,0.013104594481889385,0.14704272055983483,4,1,2004,156.3220005966723,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2006-09-25T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,14.47,0.35094557039246255,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,2.301400152466087,-1.098407357363233,9,1,2006,55.61099902517162,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-04-11T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,15,0.1494383026907834,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,-0.42515828895814867,-0.6165909038601486,4,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-05-10T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,15.13,0.21217066915364885,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,0.4236620304313496,-0.4984095096046743,5,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-06-13T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,16.01,0.20001314794727676,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,0.25916080697621285,0.30158762074007117,6,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-07-18T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,16.33,0.19798628080195485,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,0.23173563374174472,0.5924956681381571,7,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-08-10T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,13.02,0.43754400375498714,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,3.473147912195837,-2.4165844471358247,8,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-09-10T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,14.18,0.2774935188975304,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,1.3075337111825596,-1.362042775317752,9,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2008-04-22T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,14.88,0.13427148343734996,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,-0.6303777807246979,-0.7256814216344313,4,1,2008,110.45600110664964,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2002-06-13T07:00:00Z,D-24-22 04CBC2 [PALUWD],alluvial,17.68,0.16981562874593303,0.18085977668050868,0.07390535432514717,0.4086334489713653,17.392660550458714,0.6552503652150902,0.037673958122399424,-0.14943637082080455,0.4385185644985704,6,0,2002,54.94399909628555,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2009-06-22T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,16.48,0.15248440320486434,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,-0.38394205311304874,0.7288588153560133,6,1,2009,112.65700001828372,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2009-09-24T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,16.63,0.18460160551980365,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,0.050630010145581134,0.8652219625738662,9,1,2009,112.65700001828372,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2003-08-12T07:00:00Z,D-24-22 04CBC2 [PALUWD],alluvial,18.34,0.157789334280823,0.18085977668050868,0.07390535432514717,0.4086334489713653,17.392660550458714,0.6552503652150902,0.037673958122399424,-0.3121619889431432,1.4457671446399196,8,0,2003,97.51200070313644,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2004-04-22T07:00:00Z,D-24-22 04CBC2 [PALUWD],alluvial,16.56,0.18182827637898008,0.18085977668050868,0.07390535432514717,0.4086334489713653,17.392660550458714,0.6552503652150902,0.037673958122399424,0.013104594481889385,-1.2707517533170538,4,0,2004,156.3220005966723,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2010-06-24T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,16.92,0.14036972752569082,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,-0.5478635414787618,1.1288573805283868,6,1,2010,176.92399798333645,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2010-07-15T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,17.23,0.1687724182236737,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,-0.16355186396450458,1.4106745514452843,7,1,2010,176.92399798333645,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2001-08-10T07:00:00Z,D-24-22 08DBA1 [PLS-LI],alluvial,5.13,0.34109965390516295,0.17891859242429092,0.0786192213446087,0.43941336827739846,5.612340425531915,1.287018247301039,0.22931934802922446,2.0628678166372296,-0.37477357181486315,8,1,2001,159.27499891072512,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2010-09-08T07:00:00Z,D-24-22 04CBA4 [PAL-UD],alluvial,14.82,0.3634949259219971,0.18085977668050868,0.07390535432514717,0.4086334489713653,15.678252427184466,1.1000039457901298,0.07016113249221813,2.4712032153716996,-0.7802266805215734,9,1,2010,176.92399798333645,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2004-04-23T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,9.02,0.15596751513760154,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.2919270490620707,-0.658019142352652,4,1,2004,156.3220005966723,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2002-06-12T07:00:00Z,D-24-22 08DBA1 [PLS-LI],alluvial,6.72,0.11935494686022728,0.17891859242429092,0.0786192213446087,0.43941336827739846,5.612340425531915,1.287018247301039,0.22931934802922446,-0.75762192178145,0.860640147714237,6,1,2002,54.94399909628555,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2001-08-10T07:00:00Z,D-24-22 04ADD [PAL-SA],alluvial,32.46,0.32294848299735285,0.16613058659307295,0.06909717721482049,0.4159208646151954,32.63876404494382,0.8277952923067818,0.025362335754102135,2.269526813182817,-0.2159519951432249,8,1,2001,159.27499891072512,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2006-06-14T07:00:00Z,D-24-22 04CBC2 [PALUWD],alluvial,17.65,0.15706433514652696,0.18085977668050868,0.07390535432514717,0.4086334489713653,17.392660550458714,0.6552503652150902,0.037673958122399424,-0.32197182127418666,0.39273453812850734,6,0,2006,55.61099902517162,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2003-08-12T07:00:00Z,D-24-22 08DBA1 [PLS-LI],alluvial,5.99,0.1459588270338254,0.17891859242429092,0.0786192213446087,0.43941336827739846,5.612340425531915,1.287018247301039,0.22931934802922446,-0.41923291565041343,0.2934376223958454,8,1,2003,97.51200070313644,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2006-09-25T07:00:00Z,D-24-22 04CBC2 [PALUWD],alluvial,16.77,0.35094557039246255,0.18085977668050868,0.07390535432514717,0.4086334489713653,17.392660550458714,0.6552503652150902,0.037673958122399424,2.301400152466087,-0.9502635687266232,9,0,2006,55.61099902517162,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-04-11T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,8.77,0.20145910274262885,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,0.28670482781223366,-0.8547395365882078,4,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-05-18T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,8.89,0.15222591568548266,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.3395184572206235,-0.7603137473551402,5,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-06-13T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,9.79,0.1846604948440023,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,0.07303433335396572,-0.052120328107140894,6,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-07-18T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,10.1,0.2076018928407877,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,0.36483826634164096,0.19181296074494855,7,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-08-10T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,7.43,0.44797879390324713,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,3.422320863489536,-1.9091608496907861,8,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2007-09-10T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,8.13,0.3219940094137784,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,1.8198528876589906,-1.3583437458312293,9,1,2007,109.58800121769309,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2008-04-22T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,8.81,0.09926009116733832,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-1.0132191580451868,-0.8232642735105181,4,1,2008,110.45600110664964,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2009-06-22T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,10.48,0.14696092137673922,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.406486740786618,0.4908279599829938,6,1,2009,112.65700001828372,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2009-07-31T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,10.8,0.2084919371582808,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,0.3761592168963634,0.7426300646045053,7,1,2009,112.65700001828372,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2009-09-24T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,11.12,0.170860404178183,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.10249641383227108,0.9944321692260154,9,1,2009,112.65700001828372,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2010-06-24T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,10.95,0.15335621309093164,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.325141598913994,0.8606623011458376,6,1,2010,176.92399798333645,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2010-07-15T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,11.36,0.182167384472122,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,0.04132312674009787,1.183283747692149,7,1,2010,176.92399798333645,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2011-09-21T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,10.21,0.223052256950562,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,0.5613597256683786,0.278369934208594,9,1,2011,22.716000258922577,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2012-06-18T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,11.2,0.16499510058216615,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.1771003528652929,1.0573826953813932,6,1,2012,67.29179938463494,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2012-09-11T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,8.18,0.11611541168191417,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.7988273054383725,-1.318999666984119,9,1,2012,67.29179938463494,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2013-05-29T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,10.66,0.13449907634688865,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.5649956247048017,0.6324666438325937,5,1,2013,70.56749964039773,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2013-07-01T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,11.44,0.14329976762199845,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.4530549170178856,1.246234273847527,7,1,2013,70.56749964039773,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2014-04-02T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,9.19,0.15824475188291226,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.26296165476836497,-0.5242492742724743,4,1,2014,98.59599947731476,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2014-06-25T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,11.37,0.16899802809958092,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.12618497302619625,1.1911525634615712,6,1,2014,98.59599947731476,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2015-07-14T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,10.05,0.28841935955549064,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,1.3927989270108525,0.15246888189783825,7,1,2015,210.66400135867298,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2016-04-19T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,9.22,0.17628305307245112,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,-0.0335228371225853,-0.5006428269642067,4,1,2016,113.37200025608763,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2016-06-27T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,10.99,0.19240719182511967,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,0.17156872289162817,0.8921375642235272,6,1,2016,113.37200025608763,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
2017-06-28T07:00:00Z,D-24-22 08DBA2 [PLS-LO],alluvial,11.63,0.182916424939426,0.17891859242429092,0.0786192213446087,0.43941336827739846,9.856236559139784,1.2708392587941166,0.12893757684982257,0.05085057377522896,1.3957417734665503,6,1,2017,86.17500005941838,NA,NA,NA,obs relative to whole year - MOD09 daily EVI
